year,nation,current_rating,ball_control,dribbling,composure,reaction,crossing,acceleration,stamina,strength,shot_power,sprint_speed,gk,passing,defending
2022,Argentina,67.0,64.0,60.0,63.0,63.0,65.0,79.0,78.0,65.0,53.0,69.0,8.5,61.0,60.75
2022,Argentina,79.0,82.0,78.0,77.0,76.0,76.0,69.0,78.0,76.0,88.0,68.0,9.0,80.5,77.75
2022,Argentina,78,84,84,78,77.0,77,78,74,62,79,72.0,10.0,80.5,49.75
2022,Argentina,83.0,87.0,87.0,87.0,83.0,87.0,77.0,90.0,80.0,82.0,75.0,10.5,79.5,79.75
2022,Argentina,77.0,79.0,77.0,82.0,75.0,69.0,75.0,87.0,68.0,81.0,77.0,9.5,77.0,68.0
2022,Argentina,73,76,78,80,60.0,65,88,69,57,75,84.0,10.0,70.0,39.5
2022,Argentina,86,86,87,85,86.0,83,94,73,44,76,86.0,8.5,81.5,41.0
2022,Argentina,79,62,60,76,74.0,51,71,61,85,55,77.0,11.5,62.0,78.25
2022,Argentina,75.0,77.0,74.0,72.0,70.0,79.0,73.0,68.0,63.0,74.0,69.0,11.0,75.5,58.75
2022,Argentina,63.0,68.0,66.0,68.0,59.0,55.0,69.0,65.0,59.0,67.0,67.0,8.0,66.0,59.0
2022,Argentina,71.0,72.0,70.0,78.0,68.0,68.0,79.0,68.0,45.0,76.0,80.0,10.5,68.0,45.5
2022,Argentina,93.0,96.0,96.0,96.0,94.0,85.0,91.0,72.0,69.0,86.0,80.0,10.0,91.0,30.75
2022,Argentina,87.0,87.0,88.0,86.0,84.0,88.0,82.0,78.0,60.0,83.0,83.0,11.0,81.5,47.25
2022,Argentina,82.0,87.0,87.0,76.0,82.0,74.0,86.0,79.0,64.0,80.0,82.0,10.5,71.0,53.25
2022,Argentina,88.0,94.0,91.0,84.0,84.0,82.0,89.0,78.0,60.0,82.0,82.0,5.0,81.0,38.0
2022,Argentina,84.0,84.0,87.0,83.0,84.0,56.0,84.0,77.0,83.0,80.0,83.0,9.5,75.5,46.75
2022,Saudi Arabia,58,27,17,46,57.0,21,32,35,63,44,39.0,56.0,37.0,26.0
2022,Saudi Arabia,71.0,17.0,14.0,57.0,67.0,14.0,44.0,35.0,62.0,50.0,49.0,71.0,26.5,14.75
2022,Saudi Arabia,64,69,70,57,49.0,58,70,38,31,62,70.0,9.0,63.0,34.5
2022,Saudi Arabia,70,67,66,61,63.0,69,79,85,66,55,80.0,8.5,64.5,64.25
2022,Saudi Arabia,66.0,53.0,29.0,53.0,58.0,42.0,39.0,67.0,85.0,39.0,43.0,9.5,45.5,64.75
2022,Saudi Arabia,61.0,40.0,33.0,45.0,57.0,33.0,53.0,49.0,72.0,40.0,56.0,10.0,51.0,62.5
2022,Saudi Arabia,68.0,50.0,34.0,65.0,61.0,30.0,65.0,70.0,79.0,37.0,68.0,13.5,41.0,68.5
2022,Saudi Arabia,73,72,70,65,66.0,77,81,89,68,64,84.0,8.5,67.5,66.75
2022,Saudi Arabia,64.0,58.0,61.0,48.0,59.0,62.0,79.0,76.0,58.0,35.0,74.0,8.5,50.5,57.25
2022,Saudi Arabia,74.0,71.0,67.0,65.0,68.0,70.0,87.0,78.0,58.0,68.0,85.0,11.0,68.5,69.0
2022,Saudi Arabia,59,34,23,49,56.0,22,63,60,76,38,64.0,13.5,43.5,58.5
2022,Saudi Arabia,72.0,76.0,72.0,74.0,68.0,74.0,66.0,65.0,71.0,74.0,68.0,14.0,74.5,67.25
2022,Saudi Arabia,65.0,67.0,65.0,56.0,64.0,56.0,62.0,73.0,68.0,64.0,66.0,12.0,65.5,61.25
2022,Saudi Arabia,70,74,63,76,66.0,70,46,65,65,49,37.0,9.0,75.0,67.5
2022,Saudi Arabia,62,62,59,43,56.0,55,69,54,56,32,76.0,11.5,55.0,60.25
2022,Saudi Arabia,61,61,62,53,57.0,57,62,70,64,56,67.0,8.5,62.5,55.5
2022,Saudi Arabia,69.0,75.0,71.0,66.0,63.0,70.0,71.0,42.0,63.0,72.0,70.0,13.0,68.0,49.75
2022,Saudi Arabia,71.0,75.0,71.0,67.0,66.0,66.0,70.0,79.0,79.0,76.0,70.0,11.5,71.0,67.75
2022,Saudi Arabia,60.0,64.0,59.0,56.0,57.0,59.0,66.0,69.0,57.0,55.0,73.0,14.0,61.0,59.0
2022,Saudi Arabia,57.0,59.0,57.0,50.0,59.0,48.0,33.0,65.0,78.0,45.0,41.0,12.0,59.5,55.0
2022,Saudi Arabia,57,58,48,45,48.0,33,67,44,72,58,79.0,6.5,39.5,17.25
2022,Saudi Arabia,74.0,76.0,78.0,69.0,65.0,67.0,82.0,84.0,71.0,72.0,82.0,10.5,62.5,49.5
2022,Saudi Arabia,66.0,64.0,61.0,66.0,63.0,36.0,62.0,62.0,83.0,66.0,64.0,11.0,43.0,17.25
2022,Saudi Arabia,67.0,67.0,72.0,57.0,59.0,65.0,76.0,66.0,62.0,71.0,74.0,11.0,62.0,46.25
2022,Saudi Arabia,74,76,77,67,69.0,71,77,71,81,71,81.0,12.0,67.5,30.25
2022,Mexico,74.0,21.0,10.0,60.0,70.0,15.0,58.0,36.0,75.0,53.0,58.0,74.5,35.0,19.75
2022,Mexico,75.0,25.0,15.0,65.0,70.0,12.0,59.0,36.0,80.0,50.0,56.0,77.0,28.5,18.75
2022,Mexico,79.0,18.0,10.0,57.0,74.0,15.0,47.0,34.0,56.0,56.0,50.0,78.0,31.5,16.0
2022,Mexico,75.0,69.0,53.0,71.0,71.0,32.0,65.0,69.0,88.0,57.0,69.0,6.5,69.0,75.5
2022,Mexico,75.0,69.0,59.0,75.0,72.0,41.0,55.0,77.0,75.0,55.0,64.0,7.0,71.5,75.25
2022,Mexico,75.0,69.0,63.0,70.0,73.0,64.0,68.0,82.0,80.0,67.0,68.0,7.0,74.0,74.25
2022,Mexico,68.0,64.0,51.0,48.0,62.0,55.0,61.0,65.0,72.0,38.0,68.0,10.5,62.0,69.75
2022,Mexico,75.0,70.0,70.0,62.0,69.0,71.0,84.0,86.0,59.0,58.0,79.0,7.0,68.0,70.0
2022,Mexico,77.0,68.0,56.0,75.0,76.0,62.0,60.0,64.0,72.0,64.0,59.0,10.5,71.5,78.5
2022,Mexico,74.0,75.0,70.0,63.0,60.0,73.0,80.0,79.0,66.0,66.0,81.0,11.0,61.5,70.0
2022,Mexico,76.0,74.0,76.0,68.0,67.0,74.0,82.0,87.0,66.0,75.0,82.0,10.5,69.5,69.5
2022,Mexico,65.0,64.0,62.0,58.0,57.0,59.0,66.0,69.0,56.0,52.0,65.0,13.0,59.0,61.5
2022,Mexico,75.0,68.0,64.0,69.0,72.0,34.0,64.0,70.0,81.0,73.0,68.0,10.0,76.0,74.0
2022,Mexico,75.0,76.0,75.0,79.0,73.0,63.0,76.0,85.0,62.0,64.0,75.0,10.0,77.5,67.75
2022,Mexico,74.0,77.0,73.0,76.0,68.0,69.0,76.0,78.0,63.0,77.0,73.0,7.5,76.0,63.25
2022,Mexico,81.0,78.0,76.0,75.0,82.0,65.0,70.0,94.0,78.0,81.0,71.0,6.5,79.0,77.75
2022,Mexico,78.0,81.0,79.0,76.0,77.0,74.0,69.0,81.0,60.0,73.0,65.0,9.0,80.0,73.25
2022,Mexico,66.0,70.0,69.0,65.0,66.0,68.0,66.0,55.0,60.0,62.0,72.0,8.0,69.5,59.75
2022,Mexico,84.0,83.0,84.0,81.0,83.0,73.0,73.0,86.0,84.0,83.0,82.0,10.5,78.0,43.5
2022,Mexico,70.0,68.0,78.0,66.0,68.0,59.0,74.0,75.0,75.0,70.0,74.0,6.5,54.0,33.75
2022,Mexico,78.0,74.0,75.0,72.0,78.0,65.0,79.0,78.0,81.0,78.0,75.0,7.0,67.5,34.75
2022,Mexico,74.0,73.0,77.0,69.0,70.0,63.0,83.0,85.0,56.0,72.0,85.0,12.5,71.5,64.0
2022,Mexico,76.0,75.0,74.0,75.0,74.0,64.0,74.0,78.0,77.0,79.0,76.0,9.0,66.0,33.25
2022,Mexico,70.0,68.0,75.0,60.0,59.0,70.0,90.0,74.0,34.0,60.0,85.0,9.5,59.5,27.75
2022,Mexico,80.0,80.0,81.0,74.0,79.0,73.0,93.0,76.0,57.0,76.0,93.0,12.5,69.0,37.0
2022,Mexico,76.0,78.0,77.0,68.0,70.0,74.0,78.0,82.0,63.0,77.0,72.0,10.5,73.5,54.75
2022,Poland,87.0,22.0,11.0,65.0,82.0,12.0,51.0,45.0,65.0,55.0,47.0,86.5,34.0,16.25
2022,Poland,75.0,23.0,18.0,58.0,68.0,19.0,51.0,31.0,58.0,41.0,51.0,76.0,27.5,15.0
2022,Poland,67.0,17.0,19.0,41.0,54.0,18.0,40.0,29.0,54.0,47.0,38.0,69.5,25.0,10.0
2022,Poland,75.0,69.0,71.0,70.0,71.0,70.0,78.0,89.0,56.0,64.0,84.0,14.0,63.5,71.25
2022,Poland,72.0,65.0,60.0,63.0,65.0,68.0,69.0,75.0,84.0,69.0,67.0,11.5,65.5,68.5
2022,Poland,67.0,47.0,34.0,62.0,58.0,33.0,52.0,64.0,72.0,38.0,63.0,15.5,55.0,64.5
2022,Poland,77.0,59.0,50.0,62.0,79.0,44.0,58.0,71.0,77.0,25.0,68.0,9.0,60.0,78.0
2022,Poland,61,60,57,52,54.0,49,61,53,63,55,55.0,11.5,68.0,57.75
2022,Poland,75.0,58.0,49.0,75.0,71.0,29.0,34.0,62.0,86.0,57.0,37.0,9.0,63.0,74.0
2022,Poland,72.0,70.0,68.0,69.0,68.0,67.0,83.0,76.0,68.0,64.0,85.0,8.0,65.0,67.25
2022,Poland,70.0,68.0,66.0,64.0,63.0,64.0,89.0,79.0,70.0,47.0,83.0,11.5,59.5,64.25
2022,Poland,58,60,61,58,60.0,45,76,70,54,50,68.0,7.5,61.5,47.5
2022,Poland,68.0,66.0,61.0,62.0,68.0,40.0,70.0,86.0,68.0,66.0,65.0,14.5,65.0,63.25
2022,Poland,80.0,79.0,70.0,80.0,81.0,63.0,67.0,78.0,83.0,82.0,69.0,10.5,80.0,74.75
2022,Poland,74.0,74.0,73.0,68.0,70.0,72.0,85.0,63.0,66.0,74.0,78.0,15.0,69.5,30.0
2022,Poland,64.0,63.0,64.0,46.0,55.0,60.0,83.0,57.0,57.0,59.0,81.0,6.5,52.5,44.5
2022,Poland,70.0,69.0,66.0,78.0,71.0,59.0,77.0,92.0,79.0,72.0,85.0,11.5,68.5,70.5
2022,Poland,69.0,72.0,72.0,66.0,56.0,67.0,86.0,70.0,36.0,67.0,82.0,11.5,63.5,32.5
2022,Poland,80.0,85.0,85.0,75.0,76.0,77.0,77.0,71.0,56.0,76.0,81.0,11.5,82.0,70.25
2022,Poland,59,57,50,49,58.0,29,58,64,68,40,56.0,9.0,56.0,55.75
2022,Poland,70,69,72,66,67.0,66,78,67,63,82,75.0,13.5,63.5,41.75
2022,Poland,62.0,59.0,63.0,51.0,51.0,55.0,82.0,78.0,56.0,50.0,77.0,7.5,58.0,35.25
2022,Poland,81.0,81.0,76.0,78.0,77.0,58.0,65.0,67.0,79.0,86.0,70.0,12.0,64.0,34.0
2022,Poland,91.0,88.0,85.0,88.0,93.0,71.0,77.0,76.0,86.0,89.0,78.0,11.5,77.5,32.75
2022,Poland,71.0,70.0,67.0,75.0,70.0,50.0,69.0,74.0,75.0,73.0,64.0,13.0,58.5,25.5
2022,Poland,78.0,77.0,75.0,72.0,75.0,51.0,75.0,73.0,76.0,80.0,72.0,8.0,49.5,32.0
2022,France,87.0,34.0,10.0,65.0,85.0,13.0,65.0,41.0,43.0,51.0,62.0,86.5,50.0,21.5
2022,France,83.0,27.0,19.0,64.0,82.0,14.0,53.0,31.0,61.0,59.0,43.0,81.0,41.0,13.5
2022,France,82.0,22.0,12.0,64.0,79.0,20.0,56.0,38.0,80.0,60.0,54.0,81.5,42.5,14.0
2022,France,81.0,77.0,68.0,78.0,80.0,77.0,68.0,79.0,75.0,71.0,69.0,8.0,78.5,80.5
2022,France,75.0,63.0,56.0,66.0,72.0,25.0,56.0,73.0,91.0,54.0,54.0,10.0,60.5,73.5
2022,France,86.0,79.0,55.0,83.0,86.0,42.0,79.0,75.0,86.0,52.0,85.0,8.0,77.5,87.75
2022,France,79.0,71.0,67.0,76.0,82.0,45.0,77.0,69.0,73.0,41.0,77.0,12.5,70.5,80.0
2022,France,74.0,70.0,66.0,70.0,69.0,46.0,67.0,70.0,80.0,57.0,71.0,7.5,69.5,74.5
2022,France,80.0,69.0,68.0,69.0,75.0,48.0,69.0,61.0,90.0,54.0,84.0,10.5,75.0,79.0
2022,France,82.0,79.0,65.0,76.0,85.0,78.0,77.0,75.0,77.0,62.0,77.0,12.0,71.0,83.0
2022,France,80.0,76.0,79.0,77.0,76.0,80.0,90.0,80.0,78.0,75.0,93.0,9.5,69.0,75.25
2022,France,78.0,69.0,69.0,74.0,71.0,38.0,68.0,68.0,83.0,45.0,79.0,9.0,72.0,79.0
2022,France,77.0,77.0,75.0,77.0,75.0,67.0,71.0,79.0,72.0,74.0,75.0,9.5,79.5,71.75
2022,France,72.0,74.0,72.0,72.0,70.0,47.0,63.0,73.0,73.0,69.0,71.0,10.5,73.5,69.75
2022,France,73.0,74.0,74.0,70.0,74.0,50.0,73.0,78.0,72.0,72.0,72.0,8.5,73.5,69.75
2022,France,81.0,84.0,78.0,81.0,83.0,70.0,69.0,77.0,82.0,80.0,74.0,8.0,81.5,74.0
2022,France,79.0,82.0,77.0,82.0,79.0,77.0,64.0,77.0,70.0,78.0,63.0,8.5,82.5,74.0
2022,France,78.0,81.0,80.0,81.0,78.0,70.0,74.0,79.0,75.0,72.0,72.0,12.0,79.0,76.0
2022,France,87.0,89.0,87.0,89.0,92.0,83.0,80.0,86.0,63.0,81.0,79.0,13.5,83.0,55.25
2022,France,79.0,81.0,69.0,79.0,81.0,64.0,40.0,54.0,88.0,84.0,39.0,9.0,66.5,32.75
2022,France,90.0,90.0,92.0,84.0,92.0,78.0,96.0,86.0,76.0,86.0,96.0,12.0,76.5,33.5
2022,France,83.0,84.0,89.0,80.0,78.0,81.0,93.0,68.0,51.0,83.0,92.0,8.0,77.0,36.75
2022,France,66.0,68.0,68.0,61.0,58.0,32.0,71.0,40.0,64.0,62.0,74.0,7.5,59.5,23.5
2022,France,89.0,90.0,87.0,90.0,91.0,75.0,77.0,78.0,80.0,84.0,72.0,9.0,79.5,34.0
2022,France,84.0,87.0,88.0,76.0,84.0,77.0,94.0,66.0,64.0,80.0,93.0,4.0,75.5,26.5
2022,France,80.0,79.0,85.0,74.0,79.0,74.0,79.0,79.0,86.0,83.0,88.0,10.0,66.5,43.0
2022,Australia,80.0,24.0,13.0,64.0,74.0,23.0,53.0,34.0,65.0,62.0,52.0,80.0,42.5,14.25
2022,Australia,67.0,20.0,12.0,50.0,64.0,17.0,42.0,34.0,69.0,47.0,47.0,67.0,20.5,12.75
2022,Australia,74.0,18.0,11.0,33.0,70.0,11.0,53.0,34.0,74.0,47.0,47.0,75.5,18.5,18.0
2022,Australia,73.0,64.0,58.0,76.0,72.0,67.0,79.0,84.0,84.0,70.0,78.0,12.0,71.5,69.75
2022,Australia,65.0,64.0,65.0,66.0,62.0,59.0,77.0,77.0,75.0,44.0,77.0,13.5,58.0,63.25
2022,Australia,58.0,38.0,27.0,41.0,59.0,26.0,61.0,70.0,70.0,34.0,64.0,11.5,54.5,57.25
2022,Australia,58,55,47,41,50.0,62,68,72,69,25,64.0,10.5,42.0,59.0
2022,Australia,68.0,61.0,44.0,64.0,65.0,47.0,64.0,69.0,77.0,40.0,63.0,14.0,55.0,67.5
2022,Australia,66,71,70,64,66.0,44,76,67,34,66,81.0,8.5,50.5,21.5
2022,Australia,67.0,56.0,45.0,50.0,63.0,24.0,43.0,66.0,82.0,33.0,40.0,13.5,55.0,68.25
2022,Australia,66.0,58.0,48.0,64.0,56.0,42.0,75.0,67.0,73.0,71.0,77.0,8.5,61.5,64.75
2022,Australia,59.0,55.0,56.0,41.0,50.0,52.0,74.0,77.0,56.0,29.0,70.0,9.5,53.0,54.5
2022,Australia,69.0,72.0,69.0,69.0,66.0,67.0,68.0,71.0,64.0,64.0,67.0,8.0,66.5,55.75
2022,Australia,76.0,77.0,73.0,80.0,74.0,75.0,67.0,78.0,74.0,73.0,60.0,11.0,80.0,71.25
2022,Australia,71.0,73.0,75.0,73.0,71.0,65.0,82.0,82.0,73.0,68.0,79.0,10.0,68.5,62.25
2022,Australia,65.0,65.0,64.0,71.0,64.0,52.0,71.0,81.0,59.0,48.0,66.0,13.0,65.0,65.25
2022,Australia,70.0,72.0,68.0,69.0,72.0,61.0,64.0,81.0,78.0,75.0,55.0,8.0,64.5,66.25
2022,Australia,67.0,65.0,62.0,60.0,60.0,51.0,72.0,84.0,57.0,68.0,70.0,7.0,63.5,63.0
2022,Australia,53.0,52.0,54.0,47.0,44.0,47.0,69.0,42.0,38.0,44.0,63.0,13.0,50.5,36.0
2022,Australia,72.0,72.0,74.0,67.0,70.0,73.0,82.0,68.0,72.0,70.0,82.0,7.0,61.5,50.5
2022,Australia,73.0,67.0,69.0,73.0,74.0,57.0,83.0,80.0,70.0,69.0,78.0,7.5,56.5,28.25
2022,Australia,71.0,69.0,72.0,67.0,64.0,69.0,91.0,75.0,48.0,69.0,90.0,14.5,59.5,30.25
2022,Australia,67.0,65.0,66.0,60.0,56.0,60.0,78.0,87.0,82.0,76.0,79.0,9.5,63.0,51.5
2022,Australia,72.0,70.0,71.0,63.0,66.0,75.0,82.0,82.0,66.0,68.0,82.0,8.0,63.5,57.5
2022,Australia,65.0,65.0,66.0,66.0,63.0,41.0,68.0,63.0,60.0,69.0,67.0,12.5,50.5,28.5
2022,Denmark,84.0,40.0,12.0,67.0,81.0,18.0,50.0,34.0,64.0,62.0,58.0,80.5,45.0,13.75
2022,Denmark,67.0,19.0,16.0,47.0,58.0,10.0,37.0,42.0,64.0,50.0,38.0,66.5,43.5,13.0
2022,Denmark,76.0,12.0,13.0,31.0,76.0,14.0,48.0,32.0,67.0,50.0,45.0,76.5,27.5,13.5
2022,Denmark,76.0,65.0,51.0,71.0,73.0,36.0,55.0,69.0,82.0,73.0,60.0,14.0,79.0,77.0
2022,Denmark,74.0,68.0,60.0,69.0,70.0,52.0,65.0,83.0,83.0,61.0,69.0,8.5,72.0,73.5
2022,Denmark,80.0,70.0,46.0,69.0,75.0,50.0,61.0,65.0,77.0,78.0,61.0,8.0,73.5,80.5
2022,Denmark,76.0,73.0,71.0,70.0,71.0,70.0,88.0,94.0,74.0,65.0,93.0,11.0,70.5,69.0
2022,Denmark,79.0,73.0,66.0,76.0,78.0,49.0,63.0,68.0,73.0,31.0,69.0,8.0,75.0,81.5
2022,Denmark,73.0,65.0,67.0,70.0,71.0,72.0,69.0,92.0,69.0,73.0,73.0,8.0,68.5,67.25
2022,Denmark,75.0,75.0,71.0,64.0,79.0,76.0,78.0,86.0,74.0,68.0,78.0,7.0,73.0,69.75
2022,Denmark,80.0,80.0,76.0,77.0,80.0,79.0,74.0,86.0,73.0,85.0,76.0,12.0,80.5,77.75
2022,Denmark,67.0,62.0,65.0,61.0,71.0,66.0,86.0,84.0,70.0,56.0,88.0,7.5,54.0,59.5
2022,Denmark,72.0,70.0,72.0,79.0,74.0,67.0,67.0,80.0,58.0,69.0,68.0,6.5,73.5,65.75
2022,Denmark,81.0,75.0,74.0,78.0,80.0,67.0,77.0,89.0,77.0,78.0,77.0,11.0,77.5,81.25
2022,Denmark,85.0,90.0,77.0,86.0,84.0,86.0,74.0,92.0,56.0,84.0,70.0,8.0,88.5,49.25
2022,Denmark,72.0,76.0,77.0,68.0,64.0,68.0,83.0,65.0,67.0,74.0,82.0,10.0,65.5,32.5
2022,Denmark,73.0,76.0,77.0,74.0,67.0,63.0,81.0,75.0,58.0,71.0,81.0,8.5,72.0,47.5
2022,Denmark,73.0,72.0,65.0,71.0,69.0,64.0,61.0,76.0,72.0,63.0,53.0,12.5,72.5,73.5
2022,Denmark,80.0,79.0,76.0,76.0,79.0,66.0,58.0,85.0,78.0,84.0,63.0,10.0,80.0,78.0
2022,Denmark,64,58,63,53,56.0,62,73,53,52,42,75.0,9.0,54.5,64.25
2022,Denmark,63.0,68.0,66.0,60.0,54.0,53.0,80.0,61.0,43.0,62.0,78.0,12.0,54.5,42.75
2022,Denmark,76.0,80.0,76.0,76.0,74.0,68.0,80.0,76.0,75.0,77.0,80.0,10.5,69.5,31.5
2022,Denmark,79.0,79.0,78.0,76.0,74.0,50.0,71.0,72.0,79.0,86.0,75.0,8.0,69.5,24.75
2022,Denmark,72.0,75.0,73.0,69.0,70.0,56.0,68.0,68.0,82.0,72.0,71.0,9.0,62.0,27.5
2022,Denmark,78.0,75.0,75.0,72.0,80.0,68.0,80.0,86.0,78.0,73.0,82.0,10.0,63.0,51.25
2022,Denmark,75.0,74.0,66.0,72.0,71.0,42.0,61.0,64.0,93.0,79.0,61.0,13.0,61.0,36.5
2022,Tunisia,76,80,80,81,75.0,79,68,54,68,75,70.0,9.5,76.5,37.25
2022,Tunisia,57,43,30,42,60.0,32,56,66,71,43,62.0,13.5,47.5,55.25
2022,Tunisia,63,57,43,56,59.0,42,61,71,72,55,55.0,9.5,64.5,58.5
2022,Tunisia,65,66,70,60,55.0,69,76,57,43,68,78.0,10.5,53.0,28.25
2022,Tunisia,63,62,63,63,67.0,57,66,69,77,66,68.0,12.5,54.5,21.75
2022,Tunisia,61.0,52.0,32.0,43.0,51.0,27.0,52.0,60.0,57.0,46.0,60.0,9.5,49.0,65.5
2022,Tunisia,70.0,60.0,57.0,54.0,60.0,31.0,72.0,65.0,70.0,68.0,72.0,5.5,66.5,71.75
2022,Tunisia,72.0,65.0,61.0,68.0,70.0,64.0,65.0,71.0,77.0,73.0,64.0,6.5,70.5,73.0
2022,Tunisia,73,68,69,66,69.0,70,76,83,51,58,74.0,9.5,62.0,70.75
2022,Tunisia,69.0,68.0,67.0,54.0,67.0,66.0,86.0,69.0,56.0,62.0,75.0,10.5,58.5,64.25
2022,Tunisia,69,69,72,66,64.0,61,87,64,45,62,84.0,11.5,56.5,37.5
2022,Tunisia,66.0,64.0,65.0,63.0,63.0,67.0,78.0,77.0,66.0,47.0,83.0,11.5,53.5,59.0
2022,Tunisia,79,74,69,76,79.0,63,75,75,76,63,74.0,13.0,75.0,81.75
2022,Tunisia,53,52,46,47,56.0,29,58,59,56,44,53.0,8.5,34.0,17.75
2022,Tunisia,63,60,55,71,67.0,43,46,62,78,75,46.0,14.5,55.5,20.25
2022,Tunisia,68,59,48,54,68.0,36,54,63,72,43,65.0,9.5,63.0,68.5
2022,Tunisia,61,53,46,44,55.0,36,62,60,70,62,65.0,7.5,41.0,61.75
2022,Tunisia,77.0,75.0,74.0,69.0,71.0,71.0,62.0,84.0,69.0,78.0,55.0,14.5,75.5,76.25
2022,Tunisia,81,81,76,78,77.0,58,65,67,79,86,70.0,12.0,64.0,34.0
2022,Tunisia,70,68,62,72,67.0,63,68,78,77,77,67.0,8.0,67.5,68.5
2022,Tunisia,65.0,67.0,71.0,67.0,59.0,50.0,70.0,67.0,73.0,69.0,71.0,9.0,59.5,38.25
2022,Tunisia,76.0,80.0,79.0,80.0,76.0,80.0,68.0,68.0,67.0,85.0,74.0,8.5,71.5,34.5
2022,Tunisia,66,65,71,46,63.0,65,87,72,64,63,89.0,10.5,49.5,57.75
2022,Tunisia,69,63,46,59,66.0,33,53,67,74,44,49.0,10.0,66.0,68.25
2022,Tunisia,74.0,77.0,77.0,74.0,72.0,70.0,75.0,75.0,67.0,68.0,72.0,9.5,69.0,31.0
2022,Tunisia,63,69,68,63,57.0,51,64,67,79,62,62.0,8.0,65.0,53.0
2022,Spain,64.0,37.0,15.0,55.0,54.0,12.0,45.0,21.0,66.0,48.0,41.0,63.5,37.5,16.0
2022,Spain,74.0,39.0,17.0,46.0,72.0,12.0,58.0,29.0,42.0,50.0,46.0,72.5,34.5,20.75
2022,Spain,80.0,16.0,12.0,48.0,70.0,16.0,46.0,45.0,76.0,51.0,48.0,82.0,25.0,13.0
2022,Spain,84,77,67,78,86.0,81,68,81,70,68,66.0,9.5,79.0,85.0
2022,Spain,72.0,68.0,58.0,61.0,74.0,35.0,57.0,68.0,69.0,51.0,65.0,11.0,64.5,73.0
2022,Spain,78.0,79.0,64.0,68.0,76.0,50.0,66.0,78.0,75.0,48.0,65.0,12.0,75.0,79.75
2022,Spain,69,66,53,55,64.0,49,61,60,65,49,61.0,13.0,71.0,70.25
2022,Spain,86.0,84.0,81.0,80.0,82.0,85.0,88.0,88.0,61.0,64.0,87.0,9.5,81.5,77.5
2022,Spain,86,84,78,82,84.0,84,79,89,74,68,80.0,11.0,78.5,83.5
2022,Spain,87.0,78.0,63.0,85.0,87.0,58.0,60.0,72.0,85.0,68.0,65.0,12.0,81.0,88.75
2022,Spain,87.0,88.0,81.0,92.0,84.0,62.0,40.0,81.0,74.0,61.0,43.0,7.0,86.0,82.75
2022,Spain,82.0,83.0,82.0,82.0,84.0,73.0,79.0,86.0,81.0,75.0,88.0,12.0,83.0,78.0
2022,Spain,85.0,84.0,80.0,84.0,88.0,85.0,68.0,94.0,75.0,83.0,66.0,12.0,85.5,77.5
2022,Spain,85.0,82.0,76.0,85.0,82.0,63.0,66.0,84.0,79.0,74.0,65.0,12.0,83.5,82.0
2022,Spain,79.0,79.0,78.0,76.0,80.0,78.0,77.0,81.0,68.0,77.0,80.0,9.5,78.5,60.25
2022,Spain,72.0,71.0,77.0,80.0,61.0,61.0,86.0,59.0,44.0,61.0,75.0,10.0,76.0,49.5
2022,Spain,82,83,83,79,80.0,73,75,77,80,80,84.0,4.0,64.5,27.0
2022,Spain,82.0,86.0,84.0,82.0,78.0,81.0,79.0,76.0,61.0,86.0,79.0,12.5,80.5,40.25
2022,Spain,81.0,79.0,82.0,82.0,76.0,77.0,88.0,73.0,66.0,76.0,77.0,13.5,79.0,30.5
2022,Spain,64.0,66.0,68.0,68.0,51.0,64.0,78.0,55.0,60.0,65.0,76.0,10.5,52.0,16.25
2022,Spain,79.0,83.0,83.0,82.0,76.0,77.0,77.0,79.0,54.0,79.0,60.0,13.5,77.5,48.5
2022,Spain,81.0,84.0,84.0,74.0,78.0,83.0,74.0,71.0,57.0,76.0,73.0,11.0,80.5,55.75
2022,Spain,76.0,77.0,79.0,74.0,74.0,69.0,89.0,64.0,48.0,68.0,87.0,8.0,70.5,26.5
2022,Costa Rica,87.0,19.0,16.0,67.0,84.0,11.0,54.0,39.0,75.0,56.0,53.0,86.0,33.5,21.0
2022,Costa Rica,58,48,33,59,57.0,42,58,60,77,63,61.0,12.5,51.5,57.5
2022,Costa Rica,64,58,63,60,54.0,43,69,74,76,71,68.0,10.5,46.0,16.5
2022,Costa Rica,63.0,60.0,32.0,58.0,56.0,25.0,56.0,64.0,87.0,37.0,49.0,10.5,46.5,63.25
2022,Costa Rica,72,64,65,64,64.0,21,59,70,84,40,77.0,12.5,57.0,70.5
2022,Costa Rica,72.0,57.0,48.0,71.0,67.0,40.0,52.0,61.0,82.0,56.0,55.0,11.5,59.5,72.0
2022,Costa Rica,67.0,67.0,67.0,65.0,63.0,67.0,74.0,68.0,58.0,66.0,69.0,10.5,63.5,64.75
2022,Costa Rica,70.0,60.0,62.0,64.0,68.0,59.0,68.0,74.0,73.0,55.0,66.0,10.0,65.5,67.0
2022,Costa Rica,61,58,53,57,54.0,34,65,57,68,58,69.0,9.5,40.0,25.0
2022,Costa Rica,70.0,53.0,37.0,52.0,63.0,28.0,39.0,58.0,92.0,37.0,46.0,9.5,59.5,66.0
2022,Costa Rica,71.0,69.0,70.0,59.0,64.0,65.0,79.0,75.0,62.0,70.0,79.0,11.5,65.0,68.0
2022,Costa Rica,60,57,56,50,59.0,44,62,67,68,49,68.0,7.0,65.0,56.25
