year,nation,Fullname,birth_date,N_name
2022,Denmark,Joachim ANDERSEN,1996.05.31,joachimandersen
2022,Denmark,Victor NELSSON,1998.10.14,victornelsson
2022,Denmark,Simon KJÆR,1989.03.26,simonkjær
2022,Denmark,Joakim MÆHLE,1997.05.20,joakimmæhle
2022,Denmark,Andreas CHRISTENSEN,1996.04.10,andreaschristensen
2022,Denmark,Rasmus KRISTENSEN,1997.07.11,rasmuskristensen
2022,Denmark,Jens Stryger LARSEN,1991.02.21,jensstrygerlarsen
2022,Denmark,Daniel WASS,1989.05.31,danielwass
2022,Denmark,Alexander BAH,1997.12.09,bahalexander
2022,Denmark,Mathias JENSEN,1996.01.01,mathiasjensen
2022,Denmark,Thomas DELANEY,1991.09.03,thomasdelaney
2022,Denmark,Christian ERIKSEN,1992.02.14,christianeriksen
2022,Denmark,Andreas Skov OLSEN,1999.12.29,andreasskovolsen
2022,Denmark,Mikkel DAMSGAARD,2000.07.03,mikkeldamsgaard
2022,Denmark,Christian NØRGAARD,1994.03.10,christiannørgaard
2022,Denmark,Pierre-Emile HØJBJERG,1995.08.05,pierreemilehøjbjerg
2022,Denmark,Robert SKOV,1996.05.20,robertskov
2022,Denmark,Jesper LINDSTRØM,2000.02.29,jesperlindstrøm
2022,Denmark,Martin BRAITHWAITE,1991.06.05,martinbraithwaite
2022,Denmark,Kasper DOLBERG,1997.10.06,kasperdolberg
2022,Denmark,Jonas WIND,1999.02.07,jonaswind
2022,Denmark,Yussuf POULSEN,1994.06.15,yussufpoulsen
2022,Denmark,Andreas CORNELIUS,1993.03.16,andreascornelius
2022,Tunisia,Aymen MATHLOUTHI,1984.09.14,aymenmathlouthi
2022,Tunisia,Aymen DAHMEN,1997.01.28,aymendahmen
2022,Tunisia,Bechir BEN SAÏD,1994.11.29,bechirbensaid
2022,Tunisia,Mouez HASSEN,1995.03.05,mouezhassen
2022,Tunisia,Bilel IFA,1990.03.09,ifabilel
2022,Tunisia,Montassar TALBI,1998.05.26,montassartalbi
2022,Tunisia,Yassine MERIAH,1993.07.02,yassinemeriah
2022,Tunisia,Dylan BRONN,1995.06.19,dylanbronn
2022,Tunisia,Ali MAÂLOUL,1990.01.01,alimaaloul
2022,Tunisia,Mohamed DRÄGER,1996.06.25,mohameddrager
2022,Tunisia,Wajdi KECHRIDA,1995.11.05,wajdikechrida
2022,Tunisia,Ali ABDI,1993.12.20,aliabdi
2022,Tunisia,Nader GHANDRI,1995.02.18,naderghandri
2022,Tunisia,Hannibal MEJBRI,2003.01.21,hannibalmejbri
2022,Tunisia,Ferjani SASSI,1992.03.18,ferjanisassi
2022,Tunisia,Aïssa LAÏDOUNI,1996.12.13,aissalaidouni
2022,Tunisia,Mohamed Ali BEN ROMDHANE,1999.09.06,mohamedalibenromdhane
2022,Tunisia,Ellyes SKHIRI,1995.05.10,ellyesskhiri
2022,Tunisia,Ghailene CHAALALI,1994.02.28,ghailenechaalali
2022,Tunisia,Youssef MSAKNI,1990.10.28,youssefmsakni
2022,Tunisia,Issam JEBALI,1991.12.25,issamjebali
2022,Tunisia,Wahbi KHAZRI,1991.02.08,wahbikhazri
2022,Tunisia,Taha Yassine KHENISSI,1992.01.06,tahayassinekhenissi
2022,Tunisia,Seifeddine JAZIRI,1993.02.12,seifeddinejaziri
2022,Tunisia,Naïm SLITI,1992.07.27,naimsliti
2022,Tunisia,Anis BEN SLIMANE,2001.03.16,anisbenslimane
2022,Spain,Robert SÁNCHEZ,1997.11.18,robertsanchez
2022,Spain,David RAYA,1995.09.15,davidraya
2022,Spain,Unai SIMÓN,1997.06.11,unaisimon
2022,Spain,César AZPILICUETA,1989.08.28,cesarazpilicueta
2022,Spain,Eric GARCÍA,2001.01.09,ericgarcia
2022,Spain,Pau TORRES,1997.01.16,pautorres
2022,Spain,Alejandro BALDE,2003.10.18,alejandrobalde
2022,Spain,Hugo GUILLAMÓN,2000.01.31,hugoguillamon
2022,Spain,Jordi ALBA,1989.03.21,jordialba
2022,Spain,Daniel CARVAJAL,1992.01.11,danielcarvajal
2022,Spain,Aymeric LAPORTE,1994.05.27,aymericlaporte
2022,Spain,Sergio BUSQUETS,1988.07.16,sergiobusquets
2022,Spain,Marcos LLORENTE,1995.01.30,marcosllorente
2022,Spain,KOKE,1992.01.08,koke
2022,Spain,GAVI,2004.08.05,gavi
2022,Spain,RODRI,1996.06.22,rodri
2022,Spain,Carlos SOLER,1997.01.02,carlossoler
2022,Spain,PEDRI,2002.11.25,pedri
2022,Spain,Álvaro MORATA,1992.10.23,alvaromorata
2022,Spain,Marco ASENSIO,1996.01.21,marcoasensio
2022,Spain,Ferran TORRES,2000.02.29,ferrantorres
2022,Spain,Nico WILLIAMS,2002.07.12,nicowilliams
2022,Spain,Yéremy PINO,2002.10.20,yeremypino
2022,Spain,Dani OLMO,1998.05.07,daniolmo
2022,Spain,Pablo SARABIA,1992.05.11,pablosarabia
2022,Spain,Ansu FATI,2002.10.31,ansufati
2022,Costa Rica,Keylor NAVAS,1986.12.15,keylornavas
2022,Costa Rica,Esteban ALVARADO,1989.04.28,estebanalvarado
2022,Costa Rica,Patrick SEQUEIRA,1999.03.01,patricksequeira
2022,Costa Rica,Juan Pablo VARGAS,1995.06.06,juanpablovargas
2022,Costa Rica,Keysher FULLER,1994.07.12,keysherfuller
2022,Costa Rica,Óscar DUARTE,1989.06.03,oscarduarte
2022,Costa Rica,Bryan OVIEDO,1990.02.18,bryanoviedo
2022,Costa Rica,Francisco CALVO,1992.07.08,franciscocalvo
2022,Costa Rica,Carlos MARTÍNEZ,1999.03.30,carlosmartinez
2022,Costa Rica,Kendall WASTON,1988.01.01,kendallwaston
2022,Costa Rica,Rónald MATARRITA,1994.07.09,ronaldmatarrita
2022,Costa Rica,Daniel CHACÓN,2001.04.11,danielchacon
2022,Costa Rica,Celso BORGES,1988.05.27,celsoborges
2022,Costa Rica,Jewison BENNETTE,2004.06.15,jewisonbennette
2022,Costa Rica,Bryan RUIZ,1985.08.18,bryanruiz
2022,Costa Rica,Gerson TORRES,1997.08.28,gersontorres
2022,Costa Rica,Youstin SALAS,1996.06.17,youstinsalas
2022,Costa Rica,Yeltsin TEJEDA,1992.03.17,yeltsintejeda
2022,Costa Rica,Brandon AGUILERA,2003.06.28,brandonaguilera
2022,Costa Rica,Douglas LÓPEZ,1998.09.21,douglaslopez
2022,Costa Rica,Roan WILSON,2002.05.01,roanwilson
2022,Costa Rica,Anthony HERNÁNDEZ,2001.10.11,anthonyhernandez
2022,Costa Rica,Álvaro ZAMORA,2002.03.09,alvarozamora
2022,Costa Rica,Anthony CONTRERAS,2000.01.29,anthonycontreras
2022,Costa Rica,Johan VENEGAS,1988.11.27,johanvenegas
2022,Costa Rica,Joel CAMPBELL,1992.06.26,joelcampbell
2022,Germany,Manuel NEUER,1986.03.27,manuelneuer
2022,Germany,Kevin TRAPP,1990.07.08,kevintrapp
2022,Germany,Marc-André TER STEGEN,1992.04.30,marcandreterstegen
2022,Germany,Antonio RÜDIGER,1993.03.03,antoniorudiger
2022,Germany,David RAUM,1998.04.22,davidraum
2022,Germany,Matthias GINTER,1994.01.19,matthiasginter
2022,Germany,Thilo KEHRER,1996.09.21,thilokehrer
2022,Germany,Niklas SÜLE,1995.09.03,niklassule
2022,Germany,Lukas KLOSTERMANN,1996.06.03,lukasklostermann
2022,Germany,Christian GÜNTER,1993.02.28,christiangunter
2022,Germany,Nico SCHLOTTERBECK,1999.12.01,nicoschlotterbeck
2022,Germany,Armel BELLA-KOTCHAP,2001.12.11,armelbellakotchap
2022,Germany,Joshua KIMMICH,1995.02.08,joshuakimmich
2022,Germany,Leon GORETZKA,1995.02.06,leongoretzka
2022,Germany,Mario GÖTZE,1992.06.03,mariogotze
2022,Germany,Thomas MÜLLER,1989.09.13,thomasmuller
2022,Germany,Jamal MUSIALA,2003.02.26,jamalmusiala
2022,Germany,Julian BRANDT,1996.05.02,julianbrandt
2022,Germany,Jonas HOFMANN,1992.07.14,jonashofmann
2022,Germany,Leroy SANÉ,1996.01.11,leroysane
2022,Germany,İlkay GÜNDOĞAN,1990.10.24,ilkaygundogan
2022,Germany,Kai HAVERTZ,1999.06.11,kaihavertz
2022,Germany,Niclas FÜLLKRUG,1993.02.09,niclasfullkrug
2022,Germany,Serge GNABRY,1995.07.14,sergegnabry
2022,Germany,Karim ADEYEMI,2002.01.18,karimadeyemi
2022,Germany,Youssoufa MOUKOKO,2004.11.20,youssoufamoukoko
2022,Japan,KAWASHIMA Eiji,1983.03.20,kawashimaeiji
2022,Japan,GONDA Shuichi,1989.03.03,gondashuichi
2022,Japan,SCHMIDT Daniel,1992.02.03,schmidtdaniel
2022,Japan,YAMANE Miki,1993.12.22,yamanemiki
2022,Japan,TANIGUCHI Shogo,1991.07.15,taniguchishogo
2022,Japan,ITAKURA Ko,1997.01.27,koitakura
2022,Japan,NAGATOMO Yuto,1986.09.12,nagatomoyuto
2022,Japan,TOMIYASU Takehiro,1998.11.05,tomiyasutakehiro
2022,Japan,SAKAI Hiroki,1990.04.12,sakaihiroki
2022,Japan,YOSHIDA Maya,1988.08.24,yoshidamaya
2022,Japan,ITO Hiroki,1999.05.12,itohiroki
2022,Japan,ENDO Wataru,1993.02.09,endowataru
2022,Japan,SHIBASAKI Gaku,1992.05.28,shibasakigaku
2022,Japan,DOAN Ritsu,1998.06.16,doanritsu
2022,Japan,MITOMA Kaoru,1997.05.20,mitomakaoru
2022,Japan,MINAMINO Takumi,1995.01.16,minaminotakumi
2022,Japan,KUBO Takefusa,2001.06.04,kubotakefusa
2022,Japan,MORITA Hidemasa,1995.05.10,moritahidemasa
2022,Japan,ITO Junya,1993.03.09,itojunya
2022,Japan,KAMADA Daichi,1996.08.05,kamadadaichi
2022,Japan,TANAKA Ao,1998.09.10,aotanaka
2022,Japan,SOMA Yuki,1997.02.25,somayuki
2022,Japan,ASANO Takuma,1994.11.10,asanotakuma
2022,Japan,MACHINO Shuto,1999.09.30,machinoshuto
2022,Japan,UEDA Ayase,1998.08.28,uedaayase
2022,Japan,MAEDA Daizen,1997.10.20,maedadaizen
2022,Belgium,Thibaut COURTOIS,1992.05.11,thibautcourtois
2022,Belgium,Simon MIGNOLET,1988.03.06,simonmignolet
2022,Belgium,Koen CASTEELS,1992.06.25,koencasteels
2022,Belgium,Toby ALDERWEIRELD,1989.03.02,tobyalderweireld
2022,Belgium,Arthur THEATE,2000.05.25,arthurtheate
2022,Belgium,Wout FAES,1998.04.03,woutfaes
2022,Belgium,Jan VERTONGHEN,1987.04.24,janvertonghen
2022,Belgium,Leander DENDONCKER,1995.04.15,leanderdendoncker
2022,Belgium,Zeno DEBAST,2003.10.24,zenodebast
2022,Belgium,Axel WITSEL,1989.01.12,axelwitsel
2022,Belgium,Kevin DE BRUYNE,1991.06.28,kevindebruyne
2022,Belgium,Youri TIELEMANS,1997.05.07,youritielemans
2022,Belgium,Thomas MEUNIER,1991.09.12,thomasmeunier
2022,Belgium,Thorgan HAZARD,1993.03.29,thorganhazard
2022,Belgium,Amadou ONANA,2001.08.16,amadouonana
2022,Belgium,Hans VANAKEN,1992.08.24,hansvanaken
2022,Belgium,Timothy CASTAGNE,1995.12.05,timothycastagne
2022,Belgium,Romelu LUKAKU,1993.05.13,romelulukaku
2022,Belgium,Eden HAZARD,1991.01.07,edenhazard
2022,Belgium,Yannick CARRASCO,1993.09.04,yannickcarrasco
2022,Belgium,Dries MERTENS,1987.05.06,driesmertens
2022,Belgium,Leandro TROSSARD,1994.12.04,leandrotrossard
2022,Belgium,Charles DE KETELAERE,2001.03.10,charlesdeketelaere
2022,Belgium,Michy BATSHUAYI,1993.10.02,michybatshuayi
2022,Belgium,Loïs OPENDA,2000.02.16,loisopenda
2022,Belgium,Jérémy DOKU,2002.05.27,jeremydoku
2022,Canada,Dayne St. CLAIR,1997.05.09,daynestclair
2022,Canada,James PANTEMIS,1997.02.21,jamespantemis
2022,Canada,Milan BORJAN,1987.10.23,milanborjan
2022,Canada,Alistair JOHNSTON,1998.10.08,alistairjohnston
2022,Canada,Sam ADEKUGBE,1995.01.16,samadekugbe
2022,Canada,Kamal MILLER,1997.05.16,kamalmiller
2022,Canada,Steven VITÓRIA,1987.01.11,stevenvitoria
2022,Canada,Richie LARYEA,1995.01.07,richielaryea
2022,Canada,Derek CORNELIUS,1997.11.25,derekcornelius
2022,Canada,Joel WATERMAN,1996.01.24,joelwaterman
2022,Canada,Samuel PIETTE,1994.11.12,samuelpiette
2022,Canada,Stephen EUSTÁQUIO,1996.12.21,stepheneustaquio
2022,Canada,Liam FRASER,1998.02.13,liamfraser
2022,Canada,Junior HOILETT,1990.06.05,juniorhoilett
2022,Canada,Atiba HUTCHINSON,1983.02.08,atibahutchinson
2022,Canada,Mark-Anthony KAYE,1994.12.04,markanthonykaye
2022,Canada,Ismaël KONÉ,2002.06.06,ismaelkone
2022,Canada,Jonathan OSORIO,1992.06.12,jonathanosorio
2022,Canada,Liam MILLAR,1999.09.27,liammillar
2022,Canada,David WOTHERSPOON,1990.01.16,davidwotherspoon
2022,Canada,Lucas CAVALLINI,1992.12.28,lucascavallini
2022,Canada,Tajon BUCHANAN,1999.02.08,tajonbuchanan
2022,Canada,Iké UGBO,1998.09.21,ikeugbo
2022,Canada,Cyle LARIN,1995.04.17,cylelarin
2022,Canada,Alphonso DAVIES,2000.11.02,alphonsodavies
2022,Canada,Jonathan DAVID,2000.01.14,jonathandavid
2022,Morocco,Yassine BOUNOU,1991.04.05,yassinebounou
2022,Morocco,Munir MOHAMEDI,1989.05.10,munirmohamedi
2022,Morocco,Ahmed Reda TAGNAOUTI,1996.04.05,ahmedredatagnaouti
2022,Morocco,Achraf HAKIMI,1998.11.04,achrafhakimi
2022,Morocco,Noussair MAZRAOUI,1997.11.14,noussairmazraoui
2022,Morocco,Nayef AGUERD,1996.03.30,nayefaguerd
2022,Morocco,Romain SAÏSS,1990.03.26,romainsaiss
2022,Morocco,Jawad EL YAMIQ,1992.02.29,jawadelyamiq
2022,Morocco,Achraf DARI,1999.05.06,achrafdari
2022,Morocco,Badr BENOUN,1993.09.30,badrbenoun
2022,Morocco,Yahia ATTIYAT ALLAH,1995.03.02,yahiaattiyatallah
2022,Morocco,Sofyan AMRABAT,1996.08.21,sofyanamrabat
2022,Morocco,Hakim ZIYECH,1993.03.19,hakimziyech
2022,Morocco,Azzedine OUNAHI,2000.04.19,azzedineounahi
2022,Morocco,Anass ZAROURY,2000.11.07,anasszaroury
2022,Morocco,Ilias CHAIR,1997.10.30,iliaschair
2022,Morocco,Zakaria ABOUKHLAL,2000.02.18,zakariaaboukhlal
2022,Morocco,Selim AMALLAH,1996.11.15,selimamallah
2022,Morocco,Sofiane BOUFAL,1993.09.17,sofianeboufal
2022,Morocco,Bilal EL KHANNOUS,2004.05.10,bilalelkhannous
2022,Morocco,Yahya JABRANE,1991.06.18,yahyajabrane
2022,Morocco,Abderrazak HAMDALLAH,1990.12.17,abderrazakhamdallah
2022,Morocco,Abdelhamid SABIRI,1996.11.28,abdelhamidsabiri
2022,Morocco,Abde EZZALZOULI,2001.12.17,abdeezzalzouli
2022,Morocco,Youssef EN-NESYRI,1997.06.01,youssefennesyri
2022,Morocco,Walid CHEDDIRA,1998.01.22,walidcheddira
2022,Croatia,Dominik LIVAKOVIĆ,1995.01.09,dominiklivakovic
2022,Croatia,Ivo GRBIĆ,1996.01.18,ivogrbic
2022,Croatia,Ivica IVUŠIĆ,1995.02.01,ivicaivusic
2022,Croatia,Josip STANIŠIĆ,2000.04.02,josipstanisic
2022,Croatia,Borna BARIŠIĆ,1992.11.10,bornabarisic
2022,Croatia,Martin ERLIĆ,1998.01.24,martinerlic
2022,Croatia,Dejan LOVREN,1989.07.05,dejanlovren
2022,Croatia,Borna SOSA,1998.01.21,bornasosa
2022,Croatia,Joško GVARDIOL,2002.01.23,joskogvardiol
2022,Croatia,Domagoj VIDA,1989.04.09,domagojvida
2022,Croatia,Josip JURANOVIĆ,1995.08.16,josipjuranovic
2022,Croatia,Josip ŠUTALO,2000.02.28,josipsutalo
2022,Croatia,Lovro MAJER,1998.01.17,lovromajer
2022,Croatia,Mateo KOVAČIĆ,1994.05.06,mateokovacic
2022,Croatia,Luka MODRIĆ,1985.09.09,lukamodric
2022,Croatia,Marcelo BROZOVIĆ,1992.11.16,marcelobrozovic
2022,Croatia,Nikola VLAŠIĆ,1997.10.04,nikolavlasic
2022,Croatia,Mario PAŠALIĆ,1995.02.09,mariopasalic
2022,Croatia,Luka SUČIĆ,2002.09.08,lukasucic
2022,Croatia,Kristijan JAKIĆ,1997.05.14,kristijanjakic
2022,Croatia,Ivan PERIŠIĆ,1989.02.02,ivanperisic
2022,Croatia,Andrej KRAMARIĆ,1991.06.19,andrejkramaric
2022,Croatia,Marko LIVAJA,1993.08.26,markolivaja
2022,Croatia,Bruno PETKOVIĆ,1994.09.16,brunopetkovic
2022,Croatia,Ante BUDIMIR,1991.07.22,antebudimir
2022,Croatia,Mislav ORŠIĆ,1992.12.29,mislavorsic
2022,Brazil,Alisson BECKER,1992.10.02,alissonbecker
2022,Brazil,WEVERTON,1987.12.13,weverton
2022,Brazil,EDERSON Moraes,1993.08.17,edersonmoraes
2022,Brazil,DANILO,1991.07.15,danilo
2022,Brazil,Thiago SILVA,1984.09.22,thiagosilva
2022,Brazil,MARQUINHOS,1994.05.14,marquinhos
2022,Brazil,Alex SANDRO,1991.01.26,alexsandro
2022,Brazil,Dani ALVES,1983.05.06,danialves
2022,Brazil,Éder MILITÃO,1998.01.18,edermilitao
2022,Brazil,Alex TELLES,1992.12.15,alextelles
2022,Brazil,Gleison BREMER,1997.03.18,gleisonbremer
2022,Brazil,CASEMIRO,1992.02.23,casemiro
2022,Brazil,Lucas PAQUETÁ,1997.08.27,lucaspaqueta
2022,Brazil,FRED,1993.03.05,fred
2022,Brazil,FABINHO,1993.10.23,fabinho
2022,Brazil,Bruno GUIMARÃES,1997.11.16,brunoguimaraes
2022,Brazil,Éverton RIBEIRO,1989.04.10,evertonribeiro
2022,Brazil,RICHARLISON,1997.05.10,richarlison
2022,Brazil,NEYMAR Júnior,1992.02.05,neymarjunior
2022,Brazil,RAPHINHA,1996.12.14,raphinha
2022,Brazil,Gabriel JESUS,1997.04.03,gabrieljesus
2022,Brazil,ANTONY,2000.02.24,antony
2022,Brazil,VINíCIUS Júnior,2000.07.12,viniciusjunior
2022,Brazil,RODRYGO,2001.01.09,rodrygo
2022,Brazil,PEDRO,1997.06.20,pedro
2022,Brazil,Gabriel MARTINELLI,2001.06.18,gabrielmartinelli
2022,Switzerland,Yann SOMMER,1988.12.27,yannsommer
2022,Switzerland,Jonas OMLIN,1994.01.10,jonasomlin
2022,Switzerland,Gregor KOBEL,1997.12.06,gregorkobel
2022,Switzerland,Philipp KÖHN,1998.04.12,philippkohn
2022,Switzerland,Edimilson FERNANDES,1996.04.15,edimilsonfernandes
2022,Switzerland,Silvan WIDMER,1993.03.05,silvanwidmer
2022,Switzerland,Nico ELVEDI,1996.09.30,nicoelvedi
2022,Switzerland,Manuel AKANJI,1995.07.19,manuelakanji
2022,Switzerland,Renato STEFFEN,1991.11.03,renatosteffen
2022,Switzerland,Ricardo RODRÍGUEZ,1992.08.25,ricardorodriguez
2022,Switzerland,Eray CÖMERT,1998.02.04,eraycomert
2022,Switzerland,Fabian SCHÄR,1992.12.20,fabianschar
2022,Switzerland,Denis ZAKARIA,1996.11.20,deniszakaria
2022,Switzerland,Remo FREULER,1992.04.15,remofreuler
2022,Switzerland,Granit XHAKA,1992.09.27,granitxhaka
2022,Switzerland,Michel AEBISCHER,1997.01.06,michelaebischer
2022,Switzerland,Djibril SOW,1997.02.06,sowdjibril
2022,Switzerland,Christian FASSNACHT,1993.11.11,christianfassnacht
2022,Switzerland,Fabian FREI,1989.04.12,fabianfrei
2022,Switzerland,Xherdan SHAQIRI,1991.10.10,xherdanshaqiri
2022,Switzerland,Fabian RIEDER,2002.02.16,fabianrieder
2022,Switzerland,Ardon JASHARI,2002.06.30,ardonjashari
2022,Switzerland,Breel EMBOLO.,1997.02.14,breelembolo
2022,Switzerland,Haris SEFEROVIĆ,1992.02.22,harisseferovic
2022,Switzerland,Ruben VARGAS,1998.08.05,rubenvargas
2022,Switzerland,Noah OKAFOR,2000.05.24,noahokafor
2022,Serbia,Marko DMITROVIĆ,1992.01.24,markodmitrovic
2022,Serbia,Predrag RAJKOVIĆ,1995.10.31,predragrajkovic
2022,Serbia,Vanja MILINKOVIĆ-SAVIĆ,1997.02.20,vanjamilinkovicsavic
2022,Serbia,Strahinja PAVLOVIĆ,2001.05.24,strahinjapavlovic
2022,Serbia,Strahinja ERAKOVIĆ,2001.01.22,strahinjaerakovic
2022,Serbia,Nikola MILENKOVIĆ,1997.10.12,nikolamilenkovic
2022,Serbia,Miloš VELJKOVIĆ,1995.09.26,milosveljkovic
2022,Serbia,Stefan MITROVIĆ,1990.05.22,stefanmitrovic
2022,Serbia,Srđan BABIĆ,1996.04.22,srđanbabic
2022,Serbia,Filip MLADENOVIĆ,1991.08.15,filipmladenovic
2022,Serbia,Nemanja MAKSIMOVIĆ,1995.01.26,nemanjamaksimovic
2022,Serbia,Nemanja GUDELJ,1991.11.16,nemanjagudelj
2022,Serbia,Andrija ŽIVKOVIĆ,1996.07.11,andrijazivkovic
2022,Serbia,Saša LUKIĆ,1996.08.13,sasalukic
2022,Serbia,Filip KOSTIĆ,1992.11.01,filipkostic
2022,Serbia,Uroš RAČIĆ,1998.03.17,urosracic
2022,Serbia,Sergej MILINKOVIĆ-SAVIĆ,1995.02.27,sergejmilinkovicsavic
2022,Serbia,Darko LAZOVIĆ,1990.09.15,darkolazovic
2022,Serbia,Ivan ILIĆ,2001.03.17,ivanilic
2022,Serbia,Marko GRUJIĆ,1996.04.13,markogrujic
2022,Serbia,Nemanja RADONJIĆ,1996.02.15,nemanjaradonjic
2022,Serbia,Aleksandar MITROVIĆ,1994.09.16,aleksandarmitrovic
2022,Serbia,Dušan TADIĆ,1988.11.20,dusantadic
2022,Serbia,Luka JOVIĆ,1997.12.23,lukajovic
2022,Serbia,Dušan VLAHOVIĆ,2000.01.28,dusanvlahovic
2022,Serbia,Filip ĐJURIČIĆ,1992.01.30,filipđjuricic
2022,Cameroon,Simon NGAPANDOUETNBU,2003.04.12,simonngapandouetnbu
2022,Cameroon,Devis EPASSY,1993.02.02,devisepassy
2022,Cameroon,André ONANA,1996.04.02,andreonana
2022,Cameroon,Jerome MBEKELI,1998.09.30,jeromembekeli
2022,Cameroon,Nicolas NKOULOU,1990.03.27,nicolasnkoulou
2022,Cameroon,Christopher WOOH,2001.09.18,christopherwooh
2022,Cameroon,Olivier MBAIZO,1997.08.15,oliviermbaizo
2022,Cameroon,Collins FAI,1992.11.23,faicollins
2022,Cameroon,Jean-Charles CASTELLETTO,1995.01.26,jeancharlescastelletto
2022,Cameroon,Enzo EBOSSE,1999.03.11,enzoebosse
2022,Cameroon,Nouhou TOLO,1997.06.23,nouhoutolo
2022,Cameroon,Gaël ONDOUA,1995.11.04,gaelondoua
2022,Cameroon,Georges-Kévin NKOUDOU,1995.02.13,georgeskevinnkoudou
2022,Cameroon,André-Frank ZAMBO ANGUISSA,1995.11.16,andrefrankzamboanguissa
2022,Cameroon,Samuel Oum GOUET,1997.12.14,samueloumgouet
2022,Cameroon,Pierre Kunde MALONG,1995.07.26,pierrekundemalong
2022,Cameroon,Martin HONGLA,1998.03.16,martinhongla
2022,Cameroon,Olivier NTCHAM,1996.02.09,olivierntcham
2022,Cameroon,Souaibou MAROU,2000.12.03,souaiboumarou
2022,Cameroon,Moumi NGAMALEU,1994.07.09,moumingamaleu
2022,Cameroon,Jean-Pierre NSAME,1993.05.01,jeanpierrensame
2022,Cameroon,Vincent ABOUBAKAR,1992.01.22,vincentaboubakar
2022,Cameroon,Christian BASSOGOG,1995.10.18,christianbassogog
2022,Cameroon,Karl TOKO EKAMBI,1992.09.14,karltokoekambi
2022,Cameroon,Eric Maxim CHOUPO-MOTING,1989.03.23,ericmaximchoupomoting
2022,Cameroon,Bryan MBEUMO,1999.08.07,bryanmbeumo
2022,Portugal,Rui PATRÍCIO,1988.02.15,ruipatricio
2022,Portugal,José SÁ,1993.01.17,sajose
2022,Portugal,Diogo COSTA,1999.09.19,diogocosta
2022,Portugal,Diogo DALOT,1999.03.18,diogodalot
2022,Portugal,PEPE,1983.02.26,pepe
2022,Portugal,Rúben DIAS,1997.05.14,rubendias
2022,Portugal,Raphaël GUERREIRO,1993.12.22,raphaelguerreiro
2022,Portugal,Danilo PEREIRA,1991.09.09,danilopereira
2022,Portugal,Nuno MENDES,2002.06.19,nunomendes
2022,Portugal,João CANCELO,1994.05.27,joaocancelo
2022,Portugal,Antonio SILVA,2003.10.31,antoniosilva
2022,Portugal,João PALHINHA,1995.07.09,joaopalhinha
2022,Portugal,Bruno FERNANDES,1994.09.08,brunofernandes
2022,Portugal,William CARVALHO,1992.04.07,williamcarvalho
2022,Portugal,VITINHA,2000.02.13,vitinha
2022,Portugal,João MÁRIO,1993.01.19,joaomario
2022,Portugal,Rúben NEVES,1997.03.12,rubenneves
2022,Portugal,Matheus NUNES,1998.08.27,matheusnunes
2022,Portugal,OTÁVIO,1995.02.09,otavio
2022,Portugal,Cristiano RONALDO,1985.02.05,cristianoronaldo
2022,Portugal,André SILVA,1995.11.06,andresilva
2022,Portugal,Bernardo SILVA,1994.08.10,bernardosilva
2022,Portugal,João FÉLIX,1999.11.10,joaofelix
2022,Portugal,Rafael LEÃO,1999.06.10,rafaelleao
2022,Portugal,Ricardo HORTA,1994.09.15,ricardohorta
2022,Portugal,Gonçalo RAMOS,2001.06.20,goncaloramos
2022,Ghana,Lawrence ATI-ZIGI,1996.11.29,lawrenceatizigi
2022,Ghana,Ibrahim DANLAD,2002.12.02,ibrahimdanlad
2022,Ghana,Abdul Manaf NURUDEEN,1999.02.08,abdulmanafnurudeen
2022,Ghana,Tariq LAMPTEY,2000.09.30,tariqlamptey
2022,Ghana,Denis ODOI,1988.05.27,denisodoi
2022,Ghana,Mohammed SALISU,1999.04.17,mohammedsalisu
2022,Ghana,Gideon MENSAH,1998.07.18,gideonmensah
2022,Ghana,Joseph AIDOO,1995.09.25,josephaidoo
2022,Ghana,Baba RAHMAN,1994.07.02,babarahman
2022,Ghana,Daniel AMARTEY,1994.12.21,danielamartey
2022,Ghana,Alexander DJIKU,1994.08.09,alexanderdjiku
2022,Ghana,Alidu SEIDU,2000.06.04,aliduseidu
2022,Ghana,Thomas PARTEY,1993.06.13,thomaspartey
2022,Ghana,Elisha OWUSU,1997.11.07,elishaowusu
2022,Ghana,Abdul Fatawu ISSAHAKU,2004.03.08,abdulfatawuissahaku
2022,Ghana,Daniel-Kofi KYEREH,1996.03.08,danielkofikyereh
2022,Ghana,Osman BUKARI,1998.12.13,osmanbukari
2022,Ghana,Daniel AFRIYIE,2001.06.26,danielafriyie
2022,Ghana,Mohammed KUDUS,2000.08.02,mohammedkudus
2022,Ghana,Salis Abdul SAMED,2000.03.26,salisabdulsamed
2022,Ghana,Kamaldeen SULEMANA,2002.02.15,kamaldeensulemana
2022,Ghana,Kamal SOWAH,2000.01.09,kamalsowah
2022,Ghana,Jordan AYEW,1991.09.11,jordanayew
2022,Ghana,André AYEW,1989.12.17,andreayew
2022,Ghana,Iñaki WILLIAMS,1994.06.15,inakiwilliams
2022,Ghana,Antoine SEMENYO,2000.01.07,antoinesemenyo
2022,Uruguay,Fernando MUSLERA,1986.06.16,fernandomuslera
2022,Uruguay,Sebastián SOSA,1986.08.19,sebastiansosa
2022,Uruguay,Sergio ROCHET,1993.03.23,sergiorochet
2022,Uruguay,José GIMÉNEZ,1995.01.20,josegimenez
