,년도,국가,포지션,등번호,한글 성명,로마자 성명,생년월일,소속팀
3864,2022,멕시코,MF,24,루이스 차베스,Luis CHÁVEZ,1996.01.15.,CF 파추카
3865,2022,멕시코,FW,9,라울 히메네스,Raúl JIMÉNEZ,1991.05.05.,울버햄튼 원더러스 FC
3866,2022,멕시코,FW,10,알렉시스 베가,Alexis VEGA,1997.11.25.,CD 과달라하라
3867,2022,멕시코,FW,11,로헬리오 푸네스 모리,Rogelio FUNES MORI,1991.03.05.,CF 몬테레이
3868,2022,멕시코,FW,17,오르벨린 피네다,Orbelín PINEDA,1996.03.24.,AEK 아테네 FC
3869,2022,멕시코,FW,20,엔리 마르틴,Henry MARTÍN,1992.11.18.,클루브 아메리카
3870,2022,멕시코,FW,21,우리엘 안투나,Uriel ANTUNA,1997.08.21.,크루스 아술
3871,2022,멕시코,FW,22,이르빙 로사노,Hirving LOZANO,1995.07.30.,SSC 나폴리
3872,2022,멕시코,FW,25,로베르토 알바라도,Roberto ALVARADO,1998.09.07.,CD 과달라하라
3873,2022,폴란드,GK,1,보이치에흐 슈체스니,Wojciech SZCZĘSNY,1990.04.18.,유벤투스 FC
3874,2022,폴란드,GK,12,우카시 스코룹스키,Łukasz SKORUPSKI,1991.05.05.,볼로냐 FC 1909
3875,2022,폴란드,GK,22,카밀 그라바라[A],Kamil GRABARA,1999.01.08.,FC 코펜하겐
3876,2022,폴란드,DF,2,매티 캐시,Matty CASH,1997.08.07.,아스톤 빌라 FC
3877,2022,폴란드,DF,3,아르투르 옝제이치크,Artur JĘDRZEJCZYK,1987.11.04.,레기아 바르샤바
3878,2022,폴란드,DF,4,마테우시 비에테스카,Mateusz WIETESKA,1997.02.11.,클레르몽 푸트 63
3879,2022,폴란드,DF,5,얀 베드나레크,Jan BEDNAREK,1996.04.12.,아스톤 빌라 FC
3880,2022,폴란드,DF,14,야쿠프 키비오르,Jakub KIWIOR,2000.02.15.,스페치아 칼초
3881,2022,폴란드,DF,15,카밀 글리크,Kamil GLIK,1988.02.03.,베네벤토 칼초
3882,2022,폴란드,DF,18,바르토시 베레신스키,Bartosz BERESZYŃSKI,1992.07.12.,UC 삼프도리아
3883,2022,폴란드,DF,25,로베르트 굼니,Robert GUMNY,1998.06.04.,FC 아우크스부르크
3884,2022,폴란드,MF,6,크리스티안 비엘리크,Krystian BIELIK,1998.01.14.,버밍엄 시티 FC
3885,2022,폴란드,MF,8,다미안 시만스키,Damian SZYMAŃSKI,1995.06.16.,AEK 아테네 FC
3886,2022,폴란드,MF,10,그제고시 크리호비아크,Grzegorz KRYCHOWIAK,1990.01.29.,알 샤바브 FC
3887,2022,폴란드,MF,11,카밀 그로시츠키,Kamil GROSICKI,1988.06.08.,포곤 슈체친
3888,2022,폴란드,MF,13,야쿠프 카민스키,Jakub KAMIŃSKI,2002.06.05.,VfL 볼프스부르크
3889,2022,폴란드,MF,17,시몬 주르코프스키,Szymon ŻURKOWSKI,1997.09.25.,ACF 피오렌티나
3890,2022,폴란드,MF,19,세바스티안 시만스키,Sebastian SZYMAŃSKI,1999.05.10.,페예노르트 로테르담
3891,2022,폴란드,MF,20,피오트르 지엘린스키,Piotr ZIELIŃSKI,1994.05.20.,SSC 나폴리
3892,2022,폴란드,MF,21,니콜라 잘레프스키,Nicola ZALEWSKI,2002.01.23.,AS 로마
3893,2022,폴란드,MF,24,프셰미스와프 프란코프스키,Przemysław FRANKOWSKI,1995.04.15.,RC 랑스
3894,2022,폴란드,MF,26,미하우 스코라시,Michał SKÓRAŚ,2000.02.15.,레흐 포즈난
3895,2022,폴란드,FW,7,아르카디우스 밀리크,Arkadiusz MILIK,1994.02.28.,유벤투스 FC
3896,2022,폴란드,FW,9,로베르트 레반도프스키,Robert LEWANDOWSKI,1988.08.21.,FC 바르셀로나
3897,2022,폴란드,FW,16,카롤 쉬비데르스키,Karol ŚWIDERSKI,1997.01.23.,샬럿 FC
3898,2022,폴란드,FW,23,크시슈토프 피옹테크,Krzysztof PIĄTEK,1995.07.01.,US 살레르니타나 1919
3899,2022,프랑스,GK,1,위고 요리스,Hugo LLORIS,1986.12.26.,토트넘 홋스퍼 FC
3900,2022,프랑스,GK,16,스티브 만단다,Steve MANDANDA,1985.03.28.,스타드 렌 FC
3901,2022,프랑스,GK,23,알퐁스 아레올라,Alphonse AREOLA,1993.02.27.,웨스트햄 유나이티드 FC
3902,2022,프랑스,DF,2,뱅자맹 파바르,Benjamin PAVARD,1996.03.28.,FC 바이에른 뮌헨
3903,2022,프랑스,DF,3,악셀 디사시[A],Axel DISASI,1998.03.11.,AS 모나코 FC
3904,2022,프랑스,DF,4,라파엘 바란,Raphaël VARANE,1993.04.25.,맨체스터 유나이티드 FC
3905,2022,프랑스,DF,5,쥘 쿤데,Jules KOUNDÉ,1998.11.12.,FC 바르셀로나
3906,2022,프랑스,DF,17,윌리엄 살리바,William SALIBA,2001.03.24.,아스날 FC
3907,2022,프랑스,DF,18,다요 우파메카노,Dayot UPAMECANO,1998.10.27.,FC 바이에른 뮌헨
3908,2022,프랑스,DF,21,뤼카 에르난데스,Lucas HERNÁNDEZ,1996.02.14.,FC 바이에른 뮌헨
3909,2022,프랑스,DF,22,테오 에르난데스,Theo HERNÁNDEZ,1997.10.06.,AC 밀란
3910,2022,프랑스,DF,24,이브라히마 코나테,Ibrahima KONATÉ,1999.05.25.,리버풀 FC
3911,2022,프랑스,MF,6,마테오 귀앵두지,Mattéo GUENDOUZI,1999.04.14.,올랭피크 드 마르세유
3912,2022,프랑스,MF,8,오렐리앵 추아메니,Aurélien TCHOUAMÉNI,2000.01.27.,레알 마드리드 CF
3913,2022,프랑스,MF,13,유수프 포파나,Youssouf FOFANA,1999.01.10.,AS 모나코 FC
3914,2022,프랑스,MF,14,아드리앙 라비오,Adrien RABIOT,1995.04.03.,유벤투스 FC
3915,2022,프랑스,MF,15,조르당 베레투,Jordan VERETOUT,1993.03.01.,올랭피크 드 마르세유
3916,2022,프랑스,MF,25,에두아르도 카마빙가,Eduardo CAMAVINGA,2002.11.10.,레알 마드리드 CF
3917,2022,프랑스,FW,7,앙투안 그리즈만,Antoine GRIEZMANN,1991.03.21.,아틀레티코 마드리드
3918,2022,프랑스,FW,9,올리비에 지루,Olivier GIROUD,1986.09.30.,AC 밀란
3919,2022,프랑스,FW,10,킬리안 음바페,Kylian MBAPPÉ,1998.12.20.,파리 생제르맹 FC
3920,2022,프랑스,FW,11,우스만 뎀벨레,Ousmane DEMBÉLÉ,1997.05.15.,FC 바르셀로나
3921,2022,프랑스,FW,12,랑달 콜로 무아니[A],Randal KOLO MUANI,1998.12.05.,아인트라흐트 프랑크푸르트
3922,2022,프랑스,FW,19,카림 벤제마[34],Karim BENZEMA,1987.12.19.,레알 마드리드 CF
3923,2022,프랑스,FW,20,킹슬리 코망,Kingsley COMAN,1996.06.13.,FC 바이에른 뮌헨
3924,2022,프랑스,FW,26,마르퀴스 튀랑,Marcus THURAM,1997.08.06.,보루시아 묀헨글라트바흐
3925,2022,호주,GK,1,매튜 라이언,Mathew RYAN,1992.04.08.,FC 코펜하겐
3926,2022,호주,GK,12,앤드류 레드메인,Andrew REDMAYNE,1989.01.13.,시드니 FC
3927,2022,호주,GK,18,대니 부코비치,Danny VUKOVIC,1985.03.27.,센트럴코스트 매리너스 FC
3928,2022,호주,DF,2,밀로시 데게네크,Miloš DEGENEK,1994.04.28.,콜럼버스 크루
3929,2022,호주,DF,3,너새니얼 앳킨슨,Nathaniel ATKINSON,1999.06.13.,하트 오브 미들로시언 FC
3930,2022,호주,DF,4,카이 롤스,Kye ROWLES,1998.06.24.,하트 오브 미들로시언 FC
3931,2022,호주,DF,5,프란 카라치치,Fran KARAČIĆ,1996.05.12.,브레시아 칼초
3932,2022,호주,DF,8,베일리 라이트,Bailey WRIGHT,1992.07.28.,선덜랜드 AFC
3933,2022,호주,DF,16,아지즈 베히치,Aziz BEHICH,1990.10.16.,던디 유나이티드 FC
3934,2022,호주,DF,19,해리 수타,Harry SOUTTAR,1998.10.22.,스토크 시티 FC
3935,2022,호주,DF,20,토머스 뎅,Thomas DENG,1997.03.20.,알비렉스 니가타
3936,2022,호주,DF,24,조엘 킹,Joel KING,2000.10.30.,오덴세 BK
3937,2022,호주,MF,10,아이딘 흐루스티치,Ajdin HRUSTIC,1996.07.05.,엘라스 베로나 FC
3938,2022,호주,MF,13,애런 무이,Aaron MOOY,1990.09.15.,셀틱 FC
3939,2022,호주,MF,14,라일리 맥그리,Riley McGREE,1998.11.02.,미들즈브러 FC
3940,2022,호주,MF,17,캐머런 데블린,Cameron DEVLIN,1998.06.07.,하트 오브 미들로시언 FC
3941,2022,호주,MF,22,잭슨 어바인,Jackson IRVINE,1993.03.07.,FC 장크트파울리
3942,2022,호주,MF,26,키아누 바쿠스,Keanu BACCUS,1998.06.07.,세인트 미렌 FC
3943,2022,호주,FW,6,마르코 틸리오[A],Marco TILIO,2001.08.23.,멜버른 시티 FC
3944,2022,호주,FW,7,매슈 레키,Mathew LECKIE,1991.02.04.,멜버른 시티 FC
3945,2022,호주,FW,9,제이미 맥클라렌,Jamie MACLAREN,1993.07.29.,멜버른 시티 FC
3946,2022,호주,FW,11,아워 마빌,Awer MABIL,1995.09.15.,카디스 CF
3947,2022,호주,FW,15,미첼 듀크,Mitchell DUKE,1991.01.18.,파지아노 오카야마
3948,2022,호주,FW,21,가랑 쿠올,Garang KUOL,2004.09.15.,센트럴코스트 매리너스 FC
3949,2022,호주,FW,23,크레이그 굿윈,Craig GOODWIN,1991.12.16.,애들레이드 유나이티드 FC
3950,2022,호주,FW,25,제이슨 커밍스,Jason CUMMINGS,1995.08.01.,센트럴코스트 매리너스 FC
3951,2022,덴마크,GK,1,카스페르 슈마이켈,Kasper SCHMEICHEL,1986.11.05.,OGC 니스
3952,2022,덴마크,GK,16,올리버 크리스텐센,Oliver CHRISTENSEN,1999.03.22.,헤르타 BSC
3953,2022,덴마크,GK,22,프레데리크 뢰노우,Frederik RØNNOW,1992.08.04.,1. FC 우니온 베를린
3954,2022,덴마크,DF,2,요아킴 안데르센,Joachim ANDERSEN,1996.05.31.,크리스탈 팰리스 FC
3955,2022,덴마크,DF,3,빅토르 넬손,Victor NELSSON,1998.10.14.,갈라타사라이 SK
3956,2022,덴마크,DF,4,시몬 키예르,Simon KJÆR,1989.03.26.,AC 밀란
3957,2022,덴마크,DF,5,요아킴 멜레,Joakim MÆHLE,1997.05.20.,아탈란타 BC
3958,2022,덴마크,DF,6,안드레아스 크리스텐센,Andreas CHRISTENSEN,1996.04.10.,FC 바르셀로나
3959,2022,덴마크,DF,13,라스무스 크리스텐센,Rasmus KRISTENSEN,1997.07.11.,리즈 유나이티드 FC
3960,2022,덴마크,DF,17,옌스 스트뤼거 라르센,Jens Stryger LARSEN,1991.02.21.,트라브존스포르
3961,2022,덴마크,DF,18,다니엘 바스,Daniel WASS,1989.05.31.,브뢴뷔 IF
3962,2022,덴마크,DF,26,알렉산데르 바,Alexander BAH,1997.12.09.,SL 벤피카
3963,2022,덴마크,MF,7,마티아스 옌센,Mathias JENSEN,1996.01.01.,브렌트포드 FC
3964,2022,덴마크,MF,8,토마스 딜레이니,Thomas DELANEY,1991.09.03.,세비야 FC
3965,2022,덴마크,MF,10,크리스티안 에릭센,Christian ERIKSEN,1992.02.14.,맨체스터 유나이티드 FC
3966,2022,덴마크,MF,11,안드레아스 스코우 올센,Andreas Skov OLSEN,1999.12.29.,클뤼프 브뤼허 KV
3967,2022,덴마크,MF,14,미켈 담스고르,Mikkel DAMSGAARD,2000.07.03.,브렌트포드 FC
3968,2022,덴마크,MF,15,크리스티안 뇌르고르,Christian NØRGAARD,1994.03.10.,브렌트포드 FC
3969,2022,덴마크,MF,23,피에르에밀 호이비에르,Pierre-Emile HØJBJERG,1995.08.05.,토트넘 홋스퍼 FC
3970,2022,덴마크,MF,24,로베르트 스코우,Robert SKOV,1996.05.20.,TSG 1899 호펜하임
3971,2022,덴마크,MF,25,예스페르 린스트룀,Jesper LINDSTRØM,2000.02.29.,아인트라흐트 프랑크푸르트
3972,2022,덴마크,FW,9,마르틴 브레이스웨이트,Martin BRAITHWAITE,1991.06.05.,RCD 에스파뇰
3973,2022,덴마크,FW,12,카스페르 돌베르,Kasper DOLBERG,1997.10.06.,세비야 FC
3974,2022,덴마크,FW,19,요나스 빈,Jonas WIND,1999.02.07.,VfL 볼프스부르크
3975,2022,덴마크,FW,20,유수프 포울센,Yussuf POULSEN,1994.06.15.,RB 라이프치히
3976,2022,덴마크,FW,21,안드레아스 코르넬리우스,Andreas CORNELIUS,1993.03.16.,FC 코펜하겐
3977,2022,튀니지,GK,1,아이멘 마틀루티,Aymen MATHLOUTHI,1984.09.14.,에투알 스포르티브 뒤 사엘
3978,2022,튀니지,GK,16,아이멘 다흐멘,Aymen DAHMEN,1997.01.28.,CS 스팍시앵
3979,2022,튀니지,GK,22,베시르 벤 사이드,Bechir BEN SAÏD,1994.11.29.,US 모나스티르
3980,2022,튀니지,GK,26,무에즈 하센,Mouez HASSEN,1995.03.05.,클뢰브 아프리캥
3981,2022,튀니지,DF,2,빌렐 이파,Bilel IFA,1990.03.09.,쿠웨이트 SC
3982,2022,튀니지,DF,3,몬타사르 탈비,Montassar TALBI,1998.05.26.,FC 로리앙
3983,2022,튀니지,DF,4,야신 메리아,Yassine MERIAH,1993.07.02.,에스페랑스 스포르티브 드 튀니스
3984,2022,튀니지,DF,6,딜랑 브론,Dylan BRONN,1995.06.19.,US 살레르니타나 1919
3985,2022,튀니지,DF,12,알리 말룰,Ali MAÂLOUL,1990.01.01.,알 아흘리 SC
3986,2022,튀니지,DF,20,모하메드 드레거,Mohamed DRÄGER,1996.06.25.,FC 루체른
3987,2022,튀니지,DF,21,와즈디 케츠리다,Wajdi KECHRIDA,1995.11.05.,아트로미토스 FC
3988,2022,튀니지,DF,24,알리 아브디,Ali ABDI,1993.12.20.,SM 캉
3989,2022,튀니지,MF,5,나데르 간드리,Nader GHANDRI,1995.02.18.,클뢰브 아프리캥
3990,2022,튀니지,MF,8,한니발 메브리,Hannibal MEJBRI,2003.01.21.,버밍엄 시티 FC
3991,2022,튀니지,MF,13,페르자니 사시,Ferjani SASSI,1992.03.18.,알 두하일 SC
3992,2022,튀니지,MF,14,아이사 라이두니,Aïssa LAÏDOUNI,1996.12.13.,페렌츠바로시 TC
3993,2022,튀니지,MF,15,모하메드 알리 벤롬단,Mohamed Ali BEN ROMDHANE,1999.09.06.,에스페랑스 스포르티브 드 튀니스
3994,2022,튀니지,MF,17,엘리스 스키리,Ellyes SKHIRI,1995.05.10.,1. FC 쾰른
3995,2022,튀니지,MF,18,가일렌 샬랄리,Ghailene CHAALALI,1994.02.28.,에스페랑스 스포르티브 드 튀니스
3996,2022,튀니지,FW,7,유세프 음사크니,Youssef MSAKNI,1990.10.28.,알 아라비 SC
3997,2022,튀니지,FW,9,이삼 제발리,Issam JEBALI,1991.12.25.,오덴세 BK
3998,2022,튀니지,FW,10,와흐비 카즈리,Wahbi KHAZRI,1991.02.08.,몽펠리에 HSC
3999,2022,튀니지,FW,11,타하 야신 케니시,Taha Yassine KHENISSI,1992.01.06.,쿠웨이트 SC
4000,2022,튀니지,FW,19,세이페딘 자지리,Seifeddine JAZIRI,1993.02.12.,자말렉 SC
4001,2022,튀니지,FW,23,나임 슬리티,Naïm SLITI,1992.07.27.,알 에티파크 FC
4002,2022,튀니지,FW,25,아니스 벤슬리만,Anis BEN SLIMANE,2001.03.16.,브뢴뷔 IF
4003,2022,스페인,GK,1,로베르트 산체스,Robert SÁNCHEZ,1997.11.18.,브라이튼 앤 호브 알비온 FC
4004,2022,스페인,GK,13,다비드 라야,David RAYA,1995.09.15.,브렌트포드 FC
4005,2022,스페인,GK,23,우나이 시몬,Unai SIMÓN,1997.06.11.,아틀레틱 클루브
4006,2022,스페인,DF,2,세사르 아스필리쿠에타,César AZPILICUETA,1989.08.28.,첼시 FC
4007,2022,스페인,DF,3,에릭 가르시아,Eric GARCÍA,2001.01.09.,FC 바르셀로나
4008,2022,스페인,DF,4,파우 토레스,Pau TORRES,1997.01.16.,비야레알 CF
4009,2022,스페인,DF,14,알레한드로 발데[A],Alejandro BALDE,2003.10.18.,FC 바르셀로나
4010,2022,스페인,DF,15,우고 기야몬,Hugo GUILLAMÓN,2000.01.31.,발렌시아 CF
4011,2022,스페인,DF,18,조르디 알바,Jordi ALBA,1989.03.21.,FC 바르셀로나
4012,2022,스페인,DF,20,다니엘 카르바할,Daniel CARVAJAL,1992.01.11.,레알 마드리드 CF
4013,2022,스페인,DF,24,에므리크 라포르트,Aymeric LAPORTE,1994.05.27.,맨체스터 시티 FC
4014,2022,스페인,MF,5,세르지오 부스케츠,Sergio BUSQUETS,1988.07.16.,FC 바르셀로나
4015,2022,스페인,MF,6,마르코스 요렌테,Marcos LLORENTE,1995.01.30.,아틀레티코 마드리드
4016,2022,스페인,MF,8,코케,KOKE,1992.01.08.,아틀레티코 마드리드
4017,2022,스페인,MF,9,가비,GAVI,2004.08.05.,FC 바르셀로나
4018,2022,스페인,MF,16,로드리,RODRI,1996.06.22.,맨체스터 시티 FC
4019,2022,스페인,MF,19,카를로스 솔레르,Carlos SOLER,1997.01.02.,파리 생제르맹 FC
4020,2022,스페인,MF,26,페드리,PEDRI,2002.11.25.,FC 바르셀로나
4021,2022,스페인,FW,7,알바로 모라타,Álvaro MORATA,1992.10.23.,아틀레티코 마드리드
4022,2022,스페인,FW,10,마르코 아센시오,Marco ASENSIO,1996.01.21.,레알 마드리드 CF
4023,2022,스페인,FW,11,페란 토레스,Ferran TORRES,2000.02.29.,FC 바르셀로나
4024,2022,스페인,FW,12,니코 윌리암스,Nico WILLIAMS,2002.07.12.,아틀레틱 클루브
4025,2022,스페인,FW,17,예레미 피노,Yéremy PINO,2002.10.20.,비야레알 CF
4026,2022,스페인,FW,21,다니 올모,Dani OLMO,1998.05.07.,RB 라이프치히
4027,2022,스페인,FW,22,파블로 사라비아,Pablo SARABIA,1992.05.11.,파리 생제르맹 FC
4028,2022,스페인,FW,25,안수 파티,Ansu FATI,2002.10.31.,FC 바르셀로나
4029,2022,코스타리카,GK,1,케일러 나바스,Keylor NAVAS,1986.12.15.,파리 생제르맹 FC
4030,2022,코스타리카,GK,18,에스테반 알바라도,Esteban ALVARADO,1989.04.28.,CS 에레디아노
4031,2022,코스타리카,GK,23,파트리크 세케이라,Patrick SEQUEIRA,1999.03.01.,CD 루고
4032,2022,코스타리카,DF,3,후안 파블로 바르가스,Juan Pablo VARGAS,1995.06.06.,미요나리오스 FC
4033,2022,코스타리카,DF,4,케이셰르 풀레르,Keysher FULLER,1994.07.12.,CS 에레디아노
4034,2022,코스타리카,DF,6,오스카르 두아르테,Óscar DUARTE,1989.06.03.,알 웨흐다 FC
4035,2022,코스타리카,DF,8,브라이언 오비에도,Bryan OVIEDO,1990.02.18.,레알 솔트레이크
4036,2022,코스타리카,DF,15,프란시스코 칼보,Francisco CALVO,1992.07.08,콘야스포르
4037,2022,코스타리카,DF,16,카를로스 마르티네스,Carlos MARTÍNEZ,1999.03.30.,AD 산 카를로스
4038,2022,코스타리카,DF,19,켄달 와스톤,Kendall WASTON,1988.01.01.,데포르티보 사프리사
4039,2022,코스타리카,DF,22,로날드 마타리타,Rónald MATARRITA,1994.07.09.,FC 신시내티
4040,2022,코스타리카,MF,2,다니엘 차콘,Daniel CHACÓN,2001.04.11.,콜로라도 래피즈 2
4041,2022,코스타리카,MF,5,셀소 보르헤스,Celso BORGES,1988.05.27.,LD 알라후엘렌세
4042,2022,코스타리카,MF,9,주이슨 베넷,Jewison BENNETTE,2004.06.15.,선덜랜드 AFC
4043,2022,코스타리카,MF,10,브라이언 루이스,Bryan RUIZ,1985.08.18.,LD 알라후엘렌세
4044,2022,코스타리카,MF,13,헤르손 토레스,Gerson TORRES,1997.08.28.,CS 에레디아노
4045,2022,코스타리카,MF,14,유스틴 살라스,Youstin SALAS,1996.06.17.,데포르티보 사프리사
4046,2022,코스타리카,MF,17,옐친 테헤다,Yeltsin TEJEDA,1992.03.17.,CS 에레디아노
4047,2022,코스타리카,MF,20,브란돈 아길레라,Brandon AGUILERA,2003.06.28.,AD 과나카스테카
4048,2022,코스타리카,MF,21,더글라스 로페즈,Douglas LÓPEZ,1998.09.21.,CS 에레디아노
4049,2022,코스타리카,MF,24,로안 윌슨,Roan WILSON,2002.05.01.,무니시팔 그레시아
4050,2022,코스타리카,MF,25,안소니 에르난데스,Anthony HERNÁNDEZ,2001.10.11.,푼타레나스 FC
4051,2022,코스타리카,MF,26,알바로 자모라,Álvaro ZAMORA,2002.03.09.,데포르티보 사프리사
4052,2022,코스타리카,FW,7,안토니 콘트레라스,Anthony CONTRERAS,2000.01.29.,CS 에레디아노
4053,2022,코스타리카,FW,11,요한 베네가스,Johan VENEGAS,1988.11.27.,LD 알라후엘렌세
4054,2022,코스타리카,FW,12,요엘 캄벨,Joel CAMPBELL,1992.06.26.,클루브 레온
4055,2022,독일,GK,1,마누엘 노이어,Manuel NEUER,1986.03.27.,FC 바이에른 뮌헨
4056,2022,독일,GK,12,케빈 트랍,Kevin TRAPP,1990.07.08.,아인트라흐트 프랑크푸르트
4057,2022,독일,GK,22,마르크안드레 테어 슈테겐,Marc-André TER STEGEN,1992.04.30.,FC 바르셀로나
4058,2022,독일,DF,2,안토니오 뤼디거,Antonio RÜDIGER,1993.03.03.,레알 마드리드 CF
4059,2022,독일,DF,3,다비트 라움,David RAUM,1998.04.22.,RB 라이프치히
4060,2022,독일,DF,4,마티아스 긴터,Matthias GINTER,1994.01.19.,SC 프라이부르크
4061,2022,독일,DF,5,틸로 케러,Thilo KEHRER,1996.09.21.,웨스트햄 유나이티드 FC
4062,2022,독일,DF,15,니클라스 쥘레,Niklas SÜLE,1995.09.03.,보루시아 도르트문트
4063,2022,독일,DF,16,루카스 클로스터만,Lukas KLOSTERMANN,1996.06.03.,RB 라이프치히
4064,2022,독일,DF,20,크리스티안 귄터,Christian GÜNTER,1993.02.28.,SC 프라이부르크
4065,2022,독일,DF,23,니코 슐로터베크,Nico SCHLOTTERBECK,1999.12.01.,보루시아 도르트문트
4066,2022,독일,DF,25,아르멜 벨라코차프,Armel BELLA-KOTCHAP,2001.12.11.,사우스햄튼 FC
4067,2022,독일,MF,6,요주아 키미히,Joshua KIMMICH,1995.02.08.,FC 바이에른 뮌헨
4068,2022,독일,MF,8,레온 고레츠카,Leon GORETZKA,1995.02.06.,FC 바이에른 뮌헨
4069,2022,독일,MF,11,마리오 괴체,Mario GÖTZE,1992.06.03.,아인트라흐트 프랑크푸르트
4070,2022,독일,MF,13,토마스 뮐러,Thomas MÜLLER,1989.09.13.,FC 바이에른 뮌헨
4071,2022,독일,MF,14,자말 무시알라,Jamal MUSIALA,2003.02.26.,FC 바이에른 뮌헨
4072,2022,독일,MF,17,율리안 브란트,Julian BRANDT,1996.05.02.,보루시아 도르트문트
4073,2022,독일,MF,18,요나스 호프만,Jonas HOFMANN,1992.07.14.,보루시아 묀헨글라트바흐
4074,2022,독일,MF,19,리로이 자네,Leroy SANÉ,1996.01.11.,FC 바이에른 뮌헨
4075,2022,독일,MF,21,일카이 귄도안,İlkay GÜNDOĞAN,1990.10.24.,맨체스터 시티 FC
4076,2022,독일,FW,7,카이 하베르츠,Kai HAVERTZ,1999.06.11.,첼시 FC
4077,2022,독일,FW,9,니클라스 퓔크루크,Niclas FÜLLKRUG,1993.02.09.,SV 베르더 브레멘
4078,2022,독일,FW,10,세르주 그나브리,Serge GNABRY,1995.07.14.,FC 바이에른 뮌헨
4079,2022,독일,FW,24,카림 아데예미,Karim ADEYEMI,2002.01.18.,보루시아 도르트문트
4080,2022,독일,FW,26,유수파 무코코,Youssoufa MOUKOKO,2004.11.20.,보루시아 도르트문트
4081,2022,일본,GK,1,가와시마 에이지,KAWASHIMA Eiji,1983.03.20.,RC 스트라스부르 알자스
4082,2022,일본,GK,12,곤다 슈이치,GONDA Shuichi,1989.03.03.,시미즈 S펄스
4083,2022,일본,GK,23,슈미트 다니엘,SCHMIDT Daniel,1992.02.03.,신트트라위던 VV
