년도,국가,포지션,등번호,한글 성명,로마자 성명,생년월일,소속팀
2022,미국,MF,8,웨스턴 맥케니,Weston McKENNIE,1998.08.28.,유벤투스 FC
2022,미국,MF,14,루카 드라토레,Luca DE LA TORRE,1998.05.23.,RC 셀타 데 비고
2022,미국,MF,17,크리스천 롤단,Cristian ROLDAN,1995.06.03.,시애틀 사운더스 FC
2022,미국,MF,23,켈린 아코스타,Kellyn ACOSTA,1995.07.24.,로스앤젤레스 FC
2022,미국,FW,7,조반니 레이나,Gio REYNA,2002.11.13.,보루시아 도르트문트
2022,미국,FW,9,헤수스 페레이라,Jesús FERREIRA,2000.12.24.,FC 댈러스
2022,미국,FW,10,크리스천 풀리식,Christian PULISIC,1998.09.18.,첼시 FC
2022,미국,FW,11,브렌든 에런슨,Brenden AARONSON,2000.10.22.,리즈 유나이티드 FC
2022,미국,FW,16,조던 모리스,Jordan MORRIS,1994.10.26.,시애틀 사운더스 FC
2022,미국,FW,19,하지 라이트,Haji WRIGHT,1998.03.27.,안탈리아스포르
2022,미국,FW,21,티모시 웨아,Tim WEAH,2000.02.22.,LOSC 릴
2022,미국,FW,24,조슈아 서전트,Josh SARGENT,2000.02.20.,노리치 시티 FC
2022,웨일스,GK,1,웨인 헤네시,Wayne HENNESSEY,1987.01.24.,노팅엄 포레스트 FC
2022,웨일스,GK,12,대니 워드,Danny WARD,1993.06.22.,레스터 시티 FC
2022,웨일스,GK,21,아담 데이비스,Adam DAVIES,1992.07.17.,셰필드 유나이티드 FC
2022,웨일스,DF,2,크리스 건터,Chris GUNTER,1989.07.21.,AFC 윔블던
2022,웨일스,DF,3,니코 윌리엄스,Neco WILLIAMS,2001.04.13.,노팅엄 포레스트 FC
2022,웨일스,DF,4,벤 데이비스,Ben DAVIES,1993.04.24.,토트넘 홋스퍼 FC
2022,웨일스,DF,5,크리스 메펌,Chris MEPHAM,1997.11.05.,AFC 본머스
2022,웨일스,DF,6,조 로든,Joe RODON,1997.10.22.,스타드 렌 FC
2022,웨일스,DF,14,코너 로버츠,Connor ROBERTS,1995.09.23.,번리 FC
2022,웨일스,DF,15,이선 암파두,Ethan AMPADU,2000.09.14.,스페치아 칼초
2022,웨일스,DF,17,톰 로키어,Tom LOCKYER,1994.12.03.,루턴 타운 FC
2022,웨일스,DF,24,벤 카방고,Ben CABANGO,2000.05.30.,스완지 시티 AFC
2022,웨일스,MF,7,조 앨런,Joe ALLEN,1990.03.14.,스완지 시티 AFC
2022,웨일스,MF,8,해리 윌슨,Harry WILSON,1997.03.22.,풀럼 FC
2022,웨일스,MF,10,아론 램지,Aaron RAMSEY,1990.10.26.,OGC 니스
2022,웨일스,MF,16,조 모렐,Joe MORRELL,1997.01.03.,포츠머스 FC
2022,웨일스,MF,18,조니 윌리엄스,Jonny WILLIAMS,1993.10.09.,스윈던 타운 FC
2022,웨일스,MF,22,소바 토마스,Sorba THOMAS,1999.01.25.,허더즈필드 타운 AFC
2022,웨일스,MF,23,딜런 레빗,Dylan LEVITT,2000.11.17.,던디 유나이티드 FC
2022,웨일스,MF,25,루빈 콜윌,Rubin COLWILL,2002.04.27.,카디프 시티 FC
2022,웨일스,MF,26,매튜 스미스,Matthew SMITH,1999.11.22.,밀턴킨스 던스 FC
2022,웨일스,FW,9,브레넌 존슨,Brennan JOHNSON,2001.05.23.,노팅엄 포레스트 FC
2022,웨일스,FW,11,가레스 베일,Gareth BALE,1989.07.16.,로스앤젤레스 FC
2022,웨일스,FW,13,키퍼 무어,Kieffer MOORE,1992.08.08.,AFC 본머스
2022,웨일스,FW,19,마크 해리스,Mark HARRIS,1998.12.29.,카디프 시티 FC
2022,웨일스,FW,20,대니얼 제임스,Daniel JAMES,1997.11.10.,풀럼 FC
2022,아르헨티나,GK,1,프랑코 아르마니,Franco ARMANI,1986.10.16.,CA 리버 플레이트
2022,아르헨티나,GK,12,헤로니모 루이,Gerónimo RULLI,1992.05.20.,비야레알 CF
2022,아르헨티나,GK,23,에밀리아노 마르티네스,Emiliano MARTÍNEZ,1992.09.02.,아스톤 빌라 FC
2022,아르헨티나,DF,2,후안 포이스,Juan FOYTH,1998.01.12.,비야레알 CF
2022,아르헨티나,DF,3,니콜라스 탈리아피코,Nicolás TAGLIAFICO,1992.08.31.,올랭피크 리옹
2022,아르헨티나,DF,4,곤살로 몬티엘,Gonzalo MONTIEL,1997.01.01.,세비야 FC
2022,아르헨티나,DF,6,헤르만 페첼라,Germán PEZZELLA,1991.06.27.,레알 베티스 발롬피에
2022,아르헨티나,DF,13,크리스티안 로메로,Cristian ROMERO,1998.04.27.,토트넘 홋스퍼 FC
2022,아르헨티나,DF,19,니콜라스 오타멘디,Nicolás OTAMENDI,1988.02.12.,SL 벤피카
2022,아르헨티나,DF,25,리산드로 마르티네스,Lisandro MARTÍNEZ,1998.01.18.,맨체스터 유나이티드 FC
2022,아르헨티나,DF,26,나우엘 몰리나,Nahuel MOLINA,1998.04.06.,아틀레티코 마드리드
2022,아르헨티나,MF,5,레안드로 파레데스,Leandro PAREDES,1994.06.29.,유벤투스 FC
2022,아르헨티나,MF,7,로드리고 데 파울,Rodrigo DE PAUL,1994.05.24.,아틀레티코 마드리드
2022,아르헨티나,MF,8,마르코스 아쿠냐,Marcos ACUÑA,1991.10.28.,세비야 FC
2022,아르헨티나,MF,14,에세키엘 팔라시오스,Exequiel PALACIOS,1998.10.05.,바이어 04 레버쿠젠
2022,아르헨티나,MF,16,티아고 알마다[A],Tiago ALMADA,2001.04.26.,애틀랜타 유나이티드 FC
2022,아르헨티나,MF,17,파푸 고메스,Papu GÓMEZ,1988.02.15.,세비야 FC
2022,아르헨티나,MF,18,귀도 로드리게스,Guido RODRÍGUEZ,1994.04.12.,레알 베티스 발롬피에
2022,아르헨티나,MF,20,알렉시스 맥 앨리스터,Alexis MAC ALLISTER,1998.12.24.,브라이튼 앤 호브 알비온 FC
2022,아르헨티나,MF,24,엔소 페르난데스,Enzo FERNÁNDEZ,2001.01.17.,SL 벤피카
2022,아르헨티나,FW,9,훌리안 알바레스,Julián ÁLVAREZ,2000.01.31.,맨체스터 시티 FC
2022,아르헨티나,FW,10,리오넬 메시,Lionel MESSI,1987.06.24.,파리 생제르맹 FC
2022,아르헨티나,FW,11,앙헬 디 마리아,Ángel DI MARÍA,1988.02.14.,유벤투스 FC
2022,아르헨티나,FW,15,앙헬 코레아[A],Ángel CORREA,1995.03.09.,아틀레티코 마드리드
2022,아르헨티나,FW,21,파울로 디발라,Paulo DYBALA,1993.11.15.,AS 로마
2022,아르헨티나,FW,22,라우타로 마르티네스,Lautaro MARTÍNEZ,1997.08.22.,FC 인테르나치오날레 밀라노
2022,사우디아라비아,GK,1,모하메드 알야미,Mohammed Al-Rubaie Al-Yami,1997.08.14.,알 아흘리 SFC
2022,사우디아라비아,GK,21,모하메드 알오와이스,Mohammed AL-OWAIS,1991.10.10.,알 힐랄 SFC
2022,사우디아라비아,GK,22,나와프 알아키디,Nawaf AL-AQIDI,2000.05.10.,알 나스르 FC
2022,사우디아라비아,DF,2,술탄 알간남,Sultan AL-GHANAM,1994.05.06.,알 나스르 FC
2022,사우디아라비아,DF,3,압둘라 마두,Abdullah MADU,1993.07.15.,알 나스르 FC
2022,사우디아라비아,DF,4,압둘레라 알암리,Abdulelah AL-AMRI,1997.01.15.,알 나스르 FC
2022,사우디아라비아,DF,5,알리 알불라이히,Ali AL-BULAYHI,1989.11.21.,알 힐랄 SFC
2022,사우디아라비아,DF,6,모함메드 알브레이크,Mohammed AL-BURAYK,1992.09.15.,알 힐랄 SFC
2022,사우디아라비아,DF,12,사우드 압둘하미드,Saud ABDULHAMID,1999.07.18.,알 힐랄 SFC
2022,사우디아라비아,DF,13,야세르 알샤흐라니,Yasser AL-SHAHRANI,1992.05.25.,알 힐랄 SFC
2022,사우디아라비아,DF,17,하산 탐바크티,Hassan TAMBAKTI,1999.02.09.,알 샤바브 FC
2022,사우디아라비아,MF,7,살만 알파라지,Salman AL-FARAJ,1989.08.01.,알 힐랄 SFC
2022,사우디아라비아,MF,8,압둘레라 알말키,Abdulelah AL-MALKI,1994.10.11.,알 힐랄 SFC
2022,사우디아라비아,MF,14,압둘라 오타이프,Abdullah OTAYF,1992.08.03.,알 힐랄 SFC
2022,사우디아라비아,MF,15,알리 알하산,Ali AL-HASSAN,1997.03.04.,알 나스르 FC
2022,사우디아라비아,MF,16,사미 알나지,Sami AL-NAJEI,1997.02.07.,알 나스르 FC
2022,사우디아라비아,MF,18,나와프 알아비드[A],Nawaf Al-Abed,1990.01.26.,알 샤바브 FC
2022,사우디아라비아,MF,23,모하메드 칸노,Mohamed KANNO,1994.09.22.,알 힐랄 SFC
2022,사우디아라비아,MF,24,나세르 알다우사리,Nasser AL-DAWSARI,1998.12.19.,알 힐랄 SFC
2022,사우디아라비아,MF,26,리야드 샤라힐리,Riyadh SHARAHILI,1993.04.28.,압하 FC
2022,사우디아라비아,FW,9,피라스 알부라이칸,Firas AL-BURAIKAN,2000.05.14.,알 파테 SC
2022,사우디아라비아,FW,10,살렘 알다우사리,Salem AL-DAWSARI,1991.08.19.,알 힐랄 SFC
2022,사우디아라비아,FW,11,살레 알셰흐리,Saleh AL-SHEHRI,1993.11.01.,알 힐랄 SFC
2022,사우디아라비아,FW,19,하탄 바헤브리,Hattan BAHEBRI,1992.07.16.,알 샤바브 FC
2022,사우디아라비아,FW,20,압둘라흐만 알아부드,Abdulrahman AL-OBUD,1995.06.01.,알 이티하드 FC
2022,사우디아라비아,FW,25,하이탐 아시리,Haitham ASIRI,2001.03.25.,알 아흘리 SFC
2022,멕시코,GK,1,알프레도 탈라베라,Alfredo TALAVERA,1982.09.18.,FC 후아레스
2022,멕시코,GK,12,로돌포 코타,Rodolfo COTA,1987.07.03.,클루브 레온
2022,멕시코,GK,13,기예르모 오초아,Guillermo OCHOA,1985.07.13.,클루브 아메리카
2022,멕시코,DF,2,네스토르 아라우호,Néstor ARAUJO,1991.08.29.,클루브 아메리카
2022,멕시코,DF,3,세사르 몬테스,César MONTES,1997.02.24.,CF 몬테레이
2022,멕시코,DF,4,에드손 알바레스,Edson ÁLVAREZ,1997.10.24.,AFC 아약스
2022,멕시코,DF,5,요한 바스케스,Johan VÁSQUEZ,1998.10.22.,US 크레모네세
2022,멕시코,DF,6,헤라르도 아르테아가,Gerardo ARTEAGA,1998.09.07.,KRC 헹크
2022,멕시코,DF,15,엑토르 모레노,Héctor MORENO,1988.01.17.,CF 몬테레이
2022,멕시코,DF,19,호르헤 산체스,Jorge SÁNCHEZ,1997.12.10.,AFC 아약스
2022,멕시코,DF,23,헤수스 가야르도,Jesús GALLARDO,1994.08.15.,CF 몬테레이
2022,멕시코,DF,26,케빈 알바레스,Kevin ÁLVAREZ,1999.01.15.,CF 파추카
2022,멕시코,MF,7,루이스 로모,Luis ROMO,1995.06.05.,CF 몬테레이
2022,멕시코,MF,8,카를로스 로드리게스,Carlos RODRÍGUEZ,1997.01.03.,크루스 아술
2022,멕시코,MF,14,에리크 구티에레스,Érick GUTIÉRREZ,1995.06.15.,PSV 에인트호번
2022,멕시코,MF,16,엑토르 에레라,Héctor HERRERA,1990.04.19.,휴스턴 다이너모 FC
2022,멕시코,MF,18,안드레스 과르다도,Andrés GUARDADO,1986.09.28.,레알 베티스 발롬피에
2022,멕시코,MF,24,루이스 차베스,Luis CHÁVEZ,1996.01.15.,CF 파추카
2022,멕시코,FW,9,라울 히메네스,Raúl JIMÉNEZ,1991.05.05.,울버햄튼 원더러스 FC
2022,멕시코,FW,10,알렉시스 베가,Alexis VEGA,1997.11.25.,CD 과달라하라
2022,멕시코,FW,11,로헬리오 푸네스 모리,Rogelio FUNES MORI,1991.03.05.,CF 몬테레이
2022,멕시코,FW,17,오르벨린 피네다,Orbelín PINEDA,1996.03.24.,AEK 아테네 FC
2022,멕시코,FW,20,엔리 마르틴,Henry MARTÍN,1992.11.18.,클루브 아메리카
2022,멕시코,FW,21,우리엘 안투나,Uriel ANTUNA,1997.08.21.,크루스 아술
2022,멕시코,FW,22,이르빙 로사노,Hirving LOZANO,1995.07.30.,SSC 나폴리
2022,멕시코,FW,25,로베르토 알바라도,Roberto ALVARADO,1998.09.07.,CD 과달라하라
2022,폴란드,GK,1,보이치에흐 슈체스니,Wojciech SZCZĘSNY,1990.04.18.,유벤투스 FC
2022,폴란드,GK,12,우카시 스코룹스키,Łukasz SKORUPSKI,1991.05.05.,볼로냐 FC 1909
2022,폴란드,GK,22,카밀 그라바라[A],Kamil GRABARA,1999.01.08.,FC 코펜하겐
2022,폴란드,DF,2,매티 캐시,Matty CASH,1997.08.07.,아스톤 빌라 FC
2022,폴란드,DF,3,아르투르 옝제이치크,Artur JĘDRZEJCZYK,1987.11.04.,레기아 바르샤바
2022,폴란드,DF,4,마테우시 비에테스카,Mateusz WIETESKA,1997.02.11.,클레르몽 푸트 63
2022,폴란드,DF,5,얀 베드나레크,Jan BEDNAREK,1996.04.12.,아스톤 빌라 FC
2022,폴란드,DF,14,야쿠프 키비오르,Jakub KIWIOR,2000.02.15.,스페치아 칼초
2022,폴란드,DF,15,카밀 글리크,Kamil GLIK,1988.02.03.,베네벤토 칼초
2022,폴란드,DF,18,바르토시 베레신스키,Bartosz BERESZYŃSKI,1992.07.12.,UC 삼프도리아
2022,폴란드,DF,25,로베르트 굼니,Robert GUMNY,1998.06.04.,FC 아우크스부르크
2022,폴란드,MF,6,크리스티안 비엘리크,Krystian BIELIK,1998.01.14.,버밍엄 시티 FC
2022,폴란드,MF,8,다미안 시만스키,Damian SZYMAŃSKI,1995.06.16.,AEK 아테네 FC
2022,폴란드,MF,10,그제고시 크리호비아크,Grzegorz KRYCHOWIAK,1990.01.29.,알 샤바브 FC
2022,폴란드,MF,11,카밀 그로시츠키,Kamil GROSICKI,1988.06.08.,포곤 슈체친
2022,폴란드,MF,13,야쿠프 카민스키,Jakub KAMIŃSKI,2002.06.05.,VfL 볼프스부르크
2022,폴란드,MF,17,시몬 주르코프스키,Szymon ŻURKOWSKI,1997.09.25.,ACF 피오렌티나
2022,폴란드,MF,19,세바스티안 시만스키,Sebastian SZYMAŃSKI,1999.05.10.,페예노르트 로테르담
2022,폴란드,MF,20,피오트르 지엘린스키,Piotr ZIELIŃSKI,1994.05.20.,SSC 나폴리
2022,폴란드,MF,21,니콜라 잘레프스키,Nicola ZALEWSKI,2002.01.23.,AS 로마
2022,폴란드,MF,24,프셰미스와프 프란코프스키,Przemysław FRANKOWSKI,1995.04.15.,RC 랑스
2022,폴란드,MF,26,미하우 스코라시,Michał SKÓRAŚ,2000.02.15.,레흐 포즈난
2022,폴란드,FW,7,아르카디우스 밀리크,Arkadiusz MILIK,1994.02.28.,유벤투스 FC
2022,폴란드,FW,9,로베르트 레반도프스키,Robert LEWANDOWSKI,1988.08.21.,FC 바르셀로나
2022,폴란드,FW,16,카롤 쉬비데르스키,Karol ŚWIDERSKI,1997.01.23.,샬럿 FC
2022,폴란드,FW,23,크시슈토프 피옹테크,Krzysztof PIĄTEK,1995.07.01.,US 살레르니타나 1919
2022,프랑스,GK,1,위고 요리스,Hugo LLORIS,1986.12.26.,토트넘 홋스퍼 FC
2022,프랑스,GK,16,스티브 만단다,Steve MANDANDA,1985.03.28.,스타드 렌 FC
2022,프랑스,GK,23,알퐁스 아레올라,Alphonse AREOLA,1993.02.27.,웨스트햄 유나이티드 FC
2022,프랑스,DF,2,뱅자맹 파바르,Benjamin PAVARD,1996.03.28.,FC 바이에른 뮌헨
2022,프랑스,DF,3,악셀 디사시[A],Axel DISASI,1998.03.11.,AS 모나코 FC
2022,프랑스,DF,4,라파엘 바란,Raphaël VARANE,1993.04.25.,맨체스터 유나이티드 FC
2022,프랑스,DF,5,쥘 쿤데,Jules KOUNDÉ,1998.11.12.,FC 바르셀로나
2022,프랑스,DF,17,윌리엄 살리바,William SALIBA,2001.03.24.,아스날 FC
2022,프랑스,DF,18,다요 우파메카노,Dayot UPAMECANO,1998.10.27.,FC 바이에른 뮌헨
2022,프랑스,DF,21,뤼카 에르난데스,Lucas HERNÁNDEZ,1996.02.14.,FC 바이에른 뮌헨
2022,프랑스,DF,22,테오 에르난데스,Theo HERNÁNDEZ,1997.10.06.,AC 밀란
2022,프랑스,DF,24,이브라히마 코나테,Ibrahima KONATÉ,1999.05.25.,리버풀 FC
2022,프랑스,MF,6,마테오 귀앵두지,Mattéo GUENDOUZI,1999.04.14.,올랭피크 드 마르세유
2022,프랑스,MF,8,오렐리앵 추아메니,Aurélien TCHOUAMÉNI,2000.01.27.,레알 마드리드 CF
2022,프랑스,MF,13,유수프 포파나,Youssouf FOFANA,1999.01.10.,AS 모나코 FC
2022,프랑스,MF,14,아드리앙 라비오,Adrien RABIOT,1995.04.03.,유벤투스 FC
2022,프랑스,MF,15,조르당 베레투,Jordan VERETOUT,1993.03.01.,올랭피크 드 마르세유
2022,프랑스,MF,25,에두아르도 카마빙가,Eduardo CAMAVINGA,2002.11.10.,레알 마드리드 CF
2022,프랑스,FW,7,앙투안 그리즈만,Antoine GRIEZMANN,1991.03.21.,아틀레티코 마드리드
2022,프랑스,FW,9,올리비에 지루,Olivier GIROUD,1986.09.30.,AC 밀란
2022,프랑스,FW,10,킬리안 음바페,Kylian MBAPPÉ,1998.12.20.,파리 생제르맹 FC
2022,프랑스,FW,11,우스만 뎀벨레,Ousmane DEMBÉLÉ,1997.05.15.,FC 바르셀로나
2022,프랑스,FW,12,랑달 콜로 무아니[A],Randal KOLO MUANI,1998.12.05.,아인트라흐트 프랑크푸르트
2022,프랑스,FW,19,카림 벤제마[34],Karim BENZEMA,1987.12.19.,레알 마드리드 CF
2022,프랑스,FW,20,킹슬리 코망,Kingsley COMAN,1996.06.13.,FC 바이에른 뮌헨
2022,프랑스,FW,26,마르퀴스 튀랑,Marcus THURAM,1997.08.06.,보루시아 묀헨글라트바흐
2022,호주,GK,1,매튜 라이언,Mathew RYAN,1992.04.08.,FC 코펜하겐
2022,호주,GK,12,앤드류 레드메인,Andrew REDMAYNE,1989.01.13.,시드니 FC
2022,호주,GK,18,대니 부코비치,Danny VUKOVIC,1985.03.27.,센트럴코스트 매리너스 FC
2022,호주,DF,2,밀로시 데게네크,Miloš DEGENEK,1994.04.28.,콜럼버스 크루
2022,호주,DF,3,너새니얼 앳킨슨,Nathaniel ATKINSON,1999.06.13.,하트 오브 미들로시언 FC
2022,호주,DF,4,카이 롤스,Kye ROWLES,1998.06.24.,하트 오브 미들로시언 FC
2022,호주,DF,5,프란 카라치치,Fran KARAČIĆ,1996.05.12.,브레시아 칼초
2022,호주,DF,8,베일리 라이트,Bailey WRIGHT,1992.07.28.,선덜랜드 AFC
2022,호주,DF,16,아지즈 베히치,Aziz BEHICH,1990.10.16.,던디 유나이티드 FC
2022,호주,DF,19,해리 수타,Harry SOUTTAR,1998.10.22.,스토크 시티 FC
2022,호주,DF,20,토머스 뎅,Thomas DENG,1997.03.20.,알비렉스 니가타
2022,호주,DF,24,조엘 킹,Joel KING,2000.10.30.,오덴세 BK
2022,호주,MF,10,아이딘 흐루스티치,Ajdin HRUSTIC,1996.07.05.,엘라스 베로나 FC
2022,호주,MF,13,애런 무이,Aaron MOOY,1990.09.15.,셀틱 FC
2022,호주,MF,14,라일리 맥그리,Riley McGREE,1998.11.02.,미들즈브러 FC
2022,호주,MF,17,캐머런 데블린,Cameron DEVLIN,1998.06.07.,하트 오브 미들로시언 FC
2022,호주,MF,22,잭슨 어바인,Jackson IRVINE,1993.03.07.,FC 장크트파울리
2022,호주,MF,26,키아누 바쿠스,Keanu BACCUS,1998.06.07.,세인트 미렌 FC
2022,호주,FW,6,마르코 틸리오[A],Marco TILIO,2001.08.23.,멜버른 시티 FC
2022,호주,FW,7,매슈 레키,Mathew LECKIE,1991.02.04.,멜버른 시티 FC
2022,호주,FW,9,제이미 맥클라렌,Jamie MACLAREN,1993.07.29.,멜버른 시티 FC
2022,호주,FW,11,아워 마빌,Awer MABIL,1995.09.15.,카디스 CF
2022,호주,FW,15,미첼 듀크,Mitchell DUKE,1991.01.18.,파지아노 오카야마
2022,호주,FW,21,가랑 쿠올,Garang KUOL,2004.09.15.,센트럴코스트 매리너스 FC
2022,호주,FW,23,크레이그 굿윈,Craig GOODWIN,1991.12.16.,애들레이드 유나이티드 FC
2022,호주,FW,25,제이슨 커밍스,Jason CUMMINGS,1995.08.01.,센트럴코스트 매리너스 FC
2022,덴마크,GK,1,카스페르 슈마이켈,Kasper SCHMEICHEL,1986.11.05.,OGC 니스
2022,덴마크,GK,16,올리버 크리스텐센,Oliver CHRISTENSEN,1999.03.22.,헤르타 BSC
2022,덴마크,GK,22,프레데리크 뢰노우,Frederik RØNNOW,1992.08.04.,1. FC 우니온 베를린
2022,덴마크,DF,2,요아킴 안데르센,Joachim ANDERSEN,1996.05.31.,크리스탈 팰리스 FC
2022,덴마크,DF,3,빅토르 넬손,Victor NELSSON,1998.10.14.,갈라타사라이 SK
2022,덴마크,DF,4,시몬 키예르,Simon KJÆR,1989.03.26.,AC 밀란
2022,덴마크,DF,5,요아킴 멜레,Joakim MÆHLE,1997.05.20.,아탈란타 BC
2022,덴마크,DF,6,안드레아스 크리스텐센,Andreas CHRISTENSEN,1996.04.10.,FC 바르셀로나
2022,덴마크,DF,13,라스무스 크리스텐센,Rasmus KRISTENSEN,1997.07.11.,리즈 유나이티드 FC
2022,덴마크,DF,17,옌스 스트뤼거 라르센,Jens Stryger LARSEN,1991.02.21.,트라브존스포르
2022,덴마크,DF,18,다니엘 바스,Daniel WASS,1989.05.31.,브뢴뷔 IF
2022,덴마크,DF,26,알렉산데르 바,Alexander BAH,1997.12.09.,SL 벤피카
2022,덴마크,MF,7,마티아스 옌센,Mathias JENSEN,1996.01.01.,브렌트포드 FC
2022,덴마크,MF,8,토마스 딜레이니,Thomas DELANEY,1991.09.03.,세비야 FC
2022,덴마크,MF,10,크리스티안 에릭센,Christian ERIKSEN,1992.02.14.,맨체스터 유나이티드 FC
2022,덴마크,MF,11,안드레아스 스코우 올센,Andreas Skov OLSEN,1999.12.29.,클뤼프 브뤼허 KV
2022,덴마크,MF,14,미켈 담스고르,Mikkel DAMSGAARD,2000.07.03.,브렌트포드 FC
2022,덴마크,MF,15,크리스티안 뇌르고르,Christian NØRGAARD,1994.03.10.,브렌트포드 FC
2022,덴마크,MF,23,피에르에밀 호이비에르,Pierre-Emile HØJBJERG,1995.08.05.,토트넘 홋스퍼 FC
2022,덴마크,MF,24,로베르트 스코우,Robert SKOV,1996.05.20.,TSG 1899 호펜하임
2022,덴마크,MF,25,예스페르 린스트룀,Jesper LINDSTRØM,2000.02.29.,아인트라흐트 프랑크푸르트
2022,덴마크,FW,9,마르틴 브레이스웨이트,Martin BRAITHWAITE,1991.06.05.,RCD 에스파뇰
2022,덴마크,FW,12,카스페르 돌베르,Kasper DOLBERG,1997.10.06.,세비야 FC
2022,덴마크,FW,19,요나스 빈,Jonas WIND,1999.02.07.,VfL 볼프스부르크
2022,덴마크,FW,20,유수프 포울센,Yussuf POULSEN,1994.06.15.,RB 라이프치히
2022,덴마크,FW,21,안드레아스 코르넬리우스,Andreas CORNELIUS,1993.03.16.,FC 코펜하겐
2022,튀니지,GK,1,아이멘 마틀루티,Aymen MATHLOUTHI,1984.09.14.,에투알 스포르티브 뒤 사엘
2022,튀니지,GK,16,아이멘 다흐멘,Aymen DAHMEN,1997.01.28.,CS 스팍시앵
2022,튀니지,GK,22,베시르 벤 사이드,Bechir BEN SAÏD,1994.11.29.,US 모나스티르
2022,튀니지,GK,26,무에즈 하센,Mouez HASSEN,1995.03.05.,클뢰브 아프리캥
2022,튀니지,DF,2,빌렐 이파,Bilel IFA,1990.03.09.,쿠웨이트 SC
2022,튀니지,DF,3,몬타사르 탈비,Montassar TALBI,1998.05.26.,FC 로리앙
2022,튀니지,DF,4,야신 메리아,Yassine MERIAH,1993.07.02.,에스페랑스 스포르티브 드 튀니스
