,year,home_team,away_team,home_rate
14289,2022,Kuwait,Singapore,1.0
14290,2022,Kuwait,Syria,0.0
14291,2022,Kuwait,Turkmenistan,0.0
14292,2022,Kyrgyzstan,India,1.0
14293,2022,Kyrgyzstan,Myanmar,1.0
14294,2022,Kyrgyzstan,Palestine,0.3333333333333333
14295,2022,Kyrgyzstan,Philippines,1.0
14296,2022,Kyrgyzstan,Russia,0.0
14297,2022,Kyrgyzstan,Singapore,1.0
14298,2022,Kyrgyzstan,South Korea,0.0
14299,2022,Kyrgyzstan,Syria,1.0
14300,2022,Kyrgyzstan,Tajikistan,0.0
14301,2022,Laos,Bangladesh,0.0
14302,2022,Laos,Brunei,1.0
14303,2022,Laos,Cambodia,0.0
14304,2022,Laos,Indonesia,0.0
14305,2022,Laos,Maldives,0.0
14306,2022,Laos,Mongolia,0.5
14307,2022,Laos,Myanmar,0.0
14308,2022,Laos,Singapore,0.0
14309,2022,Laos,Sri Lanka,0.5
14310,2022,Laos,United Arab Emirates,0.0
14311,2022,Laos,Vietnam,0.0
14312,2022,Latvia,Andorra,0.3333333333333333
14313,2022,Latvia,Austria,1.0
14314,2022,Latvia,Azerbaijan,0.0
14315,2022,Latvia,Faroe Islands,0.0
14316,2022,Latvia,Georgia,0.0
14317,2022,Latvia,Israel,0.0
14318,2022,Latvia,Kazakhstan,0.0
14319,2022,Latvia,Kuwait,0.0
14320,2022,Latvia,Liechtenstein,1.0
14321,2022,Latvia,Malta,0.0
14322,2022,Latvia,Moldova,0.0
14323,2022,Latvia,North Macedonia,0.0
14324,2022,Latvia,Poland,0.0
14325,2022,Latvia,Slovenia,0.0
14326,2022,Latvia,South Korea,0.0
14327,2022,Lebanon,Bahrain,0.0
14328,2022,Lebanon,Malaysia,1.0
14329,2022,Lebanon,North Korea,1.0
14330,2022,Lebanon,Oman,0.0
14331,2022,Lebanon,Palestine,0.0
14332,2022,Lebanon,Saudi Arabia,0.0
14333,2022,Lebanon,Syria,1.0
14334,2022,Lesotho,Benin,0.0
14335,2022,Lesotho,Botswana,0.0
14336,2022,Lesotho,Cape Verde,0.0
14337,2022,Lesotho,Eswatini,1.0
14338,2022,Lesotho,Ivory Coast,0.0
14339,2022,Lesotho,Malawi,0.5
14340,2022,Lesotho,Mauritius,1.0
14341,2022,Lesotho,Nigeria,0.0
14342,2022,Lesotho,Seychelles,1.0
14343,2022,Lesotho,Sierra Leone,0.0
14344,2022,Lesotho,Tanzania,1.0
14345,2022,Lesotho,Uganda,0.0
14346,2022,Lesotho,Zimbabwe,0.0
14347,2022,Liberia,Benin,0.0
14348,2022,Liberia,Burundi,0.0
14349,2022,Liberia,Chad,1.0
14350,2022,Liberia,Congo,1.0
14351,2022,Liberia,DR Congo,0.0
14352,2022,Liberia,Nigeria,0.0
14353,2022,Liberia,Sierra Leone,0.0
14354,2022,Liberia,Zimbabwe,1.0
14355,2022,Libya,Botswana,1.0
14356,2022,Libya,Burkina Faso,0.0
14357,2022,Libya,Equatorial Guinea,0.0
14358,2022,Libya,Liberia,0.0
14359,2022,Libya,Niger,1.0
14360,2022,Libya,Nigeria,0.0
14361,2022,Libya,South Africa,0.0
14362,2022,Libya,Tanzania,1.0
14363,2022,Libya,Tunisia,0.0
14364,2022,Libya,Uganda,0.0
14365,2022,Liechtenstein,Andorra,0.0
14366,2022,Liechtenstein,Armenia,0.0
14367,2022,Liechtenstein,Bosnia and Herzegovina,0.0
14368,2022,Liechtenstein,Finland,0.0
14369,2022,Liechtenstein,Gibraltar,0.5
14370,2022,Liechtenstein,Greece,0.0
14371,2022,Liechtenstein,Italy,0.0
14372,2022,Liechtenstein,Latvia,0.0
14373,2022,Liechtenstein,Moldova,0.0
14374,2022,Liechtenstein,North Macedonia,0.0
14375,2022,Liechtenstein,San Marino,0.0
14376,2022,Lithuania,Albania,0.0
14377,2022,Lithuania,Belarus,0.0
14378,2022,Lithuania,Faroe Islands,0.5
14379,2022,Lithuania,Iran,0.0
14380,2022,Lithuania,Kazakhstan,0.0
14381,2022,Lithuania,Kuwait,0.0
14382,2022,Lithuania,Luxembourg,0.0
14383,2022,Lithuania,Montenegro,0.0
14384,2022,Lithuania,New Zealand,1.0
14385,2022,Lithuania,Portugal,0.0
14386,2022,Lithuania,Romania,0.0
14387,2022,Lithuania,Serbia,0.0
14388,2022,Lithuania,Turkey,0.0
14389,2022,Lithuania,Ukraine,0.0
14390,2022,Luhansk PR,South Ossetia,1.0
14391,2022,Luxembourg,Austria,0.0
14392,2022,Luxembourg,Azerbaijan,0.0
14393,2022,Luxembourg,Belarus,0.0
14394,2022,Luxembourg,Bulgaria,0.0
14395,2022,Luxembourg,Cyprus,1.0
14396,2022,Luxembourg,Faroe Islands,0.0
14397,2022,Luxembourg,Georgia,1.0
14398,2022,Luxembourg,Hungary,0.0
14399,2022,Luxembourg,Liechtenstein,0.0
14400,2022,Luxembourg,Lithuania,1.0
14401,2022,Luxembourg,Madagascar,0.0
14402,2022,Luxembourg,Moldova,1.0
14403,2022,Luxembourg,Montenegro,0.0
14404,2022,Luxembourg,Northern Ireland,0.0
14405,2022,Luxembourg,Portugal,0.0
14406,2022,Luxembourg,Qatar,0.0
14407,2022,Luxembourg,San Marino,1.0
14408,2022,Luxembourg,Scotland,0.0
14409,2022,Luxembourg,Senegal,0.0
14410,2022,Luxembourg,Serbia,0.0
14411,2022,Luxembourg,Turkey,0.0
14412,2022,Luxembourg,Ukraine,0.0
14413,2022,Macau,Guam,1.0
14414,2022,Macau,Mauritius,0.0
14415,2022,Macau,Solomon Islands,0.0
14416,2022,Madagascar,Angola,0.0
14417,2022,Madagascar,Benin,1.0
14418,2022,Madagascar,Burundi,1.0
14419,2022,Madagascar,Congo,0.0
14420,2022,Madagascar,DR Congo,0.0
14421,2022,Madagascar,Equatorial Guinea,1.0
14422,2022,Madagascar,Ethiopia,1.0
14423,2022,Madagascar,Ivory Coast,0.0
14424,2022,Madagascar,Lesotho,0.0
14425,2022,Madagascar,Mauritania,0.0
14426,2022,Madagascar,Mozambique,1.0
14427,2022,Madagascar,Namibia,0.0
14428,2022,Madagascar,Niger,0.0
14429,2022,Madagascar,Nigeria,1.0
14430,2022,Madagascar,Senegal,0.0
14431,2022,Madagascar,Seychelles,0.0
14432,2022,Madagascar,Sudan,0.0
14433,2022,Madagascar,Togo,0.0
14434,2022,Madagascar,Tunisia,0.0
14435,2022,Malawi,Botswana,0.0
14436,2022,Malawi,Burkina Faso,0.0
14437,2022,Malawi,Cameroon,0.0
14438,2022,Malawi,Comoros,1.0
14439,2022,Malawi,Eswatini,0.0
14440,2022,Malawi,Ethiopia,1.0
14441,2022,Malawi,Mauritius,0.0
14442,2022,Malawi,Morocco,0.0
14443,2022,Malawi,Namibia,0.0
14444,2022,Malawi,Senegal,0.0
14445,2022,Malawi,Seychelles,1.0
14446,2022,Malawi,South Sudan,1.0
14447,2022,Malawi,Uganda,1.0
14448,2022,Malawi,Zimbabwe,0.3333333333333333
14449,2022,Malaysia,Afghanistan,1.0
14450,2022,Malaysia,Bahrain,0.0
14451,2022,Malaysia,Bangladesh,1.0
14452,2022,Malaysia,Bhutan,1.0
14453,2022,Malaysia,Brunei,1.0
14454,2022,Malaysia,Cambodia,1.0
14455,2022,Malaysia,Fiji,1.0
14456,2022,Malaysia,Hong Kong,1.0
14457,2022,Malaysia,Indonesia,0.0
14458,2022,Malaysia,Jordan,0.0
14459,2022,Malaysia,Kyrgyzstan,0.0
14460,2022,Malaysia,Laos,1.0
14461,2022,Malaysia,Maldives,1.0
14462,2022,Malaysia,Mongolia,0.0
14463,2022,Malaysia,Myanmar,1.0
14464,2022,Malaysia,Nepal,1.0
14465,2022,Malaysia,Philippines,1.0
14466,2022,Malaysia,Sri Lanka,1.0
14467,2022,Malaysia,Tajikistan,1.0
14468,2022,Malaysia,Thailand,0.0
14469,2022,Malaysia,Turkmenistan,1.0
14470,2022,Malaysia,Vietnam,0.0
14471,2022,Maldives,Bangladesh,1.0
14472,2022,Maldives,Bhutan,1.0
14473,2022,Maldives,India,0.5
14474,2022,Maldives,Nepal,0.0
14475,2022,Maldives,Sri Lanka,0.6666666666666666
14476,2022,Mali,Burundi,0.0
14477,2022,Mali,Chad,1.0
14478,2022,Mali,Congo,1.0
14479,2022,Mali,Equatorial Guinea,0.0
14480,2022,Mali,Ghana,1.0
14481,2022,Mali,Guinea,0.0
14482,2022,Mali,Ivory Coast,0.0
14483,2022,Mali,Mauritania,1.0
14484,2022,Mali,Namibia,1.0
14485,2022,Mali,South Sudan,1.0
14486,2022,Mali,Zambia,1.0
14487,2022,Malta,Andorra,1.0
14488,2022,Malta,Azerbaijan,0.5
14489,2022,Malta,Estonia,0.0
14490,2022,Malta,Faroe Islands,0.3333333333333333
14491,2022,Malta,Georgia,0.0
14492,2022,Malta,Gibraltar,1.0
14493,2022,Malta,Greece,0.0
14494,2022,Malta,Israel,1.0
14495,2022,Malta,Kosovo,0.0
14496,2022,Malta,Kuwait,1.0
14497,2022,Malta,Latvia,0.0
14498,2022,Malta,Liechtenstein,1.0
14499,2022,Malta,Luxembourg,0.0
14500,2022,Malta,Northern Ireland,0.0
14501,2022,Malta,Norway,0.0
14502,2022,Malta,Republic of Ireland,0.0
14503,2022,Malta,Romania,0.0
14504,2022,Malta,San Marino,1.0
14505,2022,Malta,Spain,0.0
14506,2022,Malta,Sweden,0.0
14507,2022,Malta,Venezuela,0.0
14508,2022,Martinique,Antigua and Barbuda,1.0
14509,2022,Martinique,British Virgin Islands,1.0
14510,2022,Martinique,French Guiana,1.0
14511,2022,Martinique,Haiti,0.0
14512,2022,Martinique,Honduras,0.0
14513,2022,Martinique,Mexico,0.0
14514,2022,Martinique,Panama,0.0
14515,2022,Martinique,Trinidad and Tobago,0.0
14516,2022,Mauritania,Angola,0.5
14517,2022,Mauritania,Benin,1.0
14518,2022,Mauritania,Botswana,1.0
14519,2022,Mauritania,Burkina Faso,0.5
14520,2022,Mauritania,Burundi,0.0
14521,2022,Mauritania,Central African Republic,1.0
14522,2022,Mauritania,Congo,1.0
14523,2022,Mauritania,Gabon,0.0
14524,2022,Mauritania,Gambia,0.0
14525,2022,Mauritania,Guinea,1.0
14526,2022,Mauritania,Liberia,1.0
14527,2022,Mauritania,Libya,0.5
14528,2022,Mauritania,Morocco,0.0
14529,2022,Mauritania,Mozambique,1.0
14530,2022,Mauritania,Sierra Leone,1.0
14531,2022,Mauritania,Sudan,1.0
14532,2022,Mauritania,Tunisia,0.0
14533,2022,Mauritius,Eswatini,0.0
14534,2022,Mauritius,Malawi,0.0
14535,2022,Mauritius,New Caledonia,1.0
14536,2022,Mauritius,Seychelles,0.0
14537,2022,Mauritius,São Tomé and Príncipe,0.3333333333333333
14538,2022,Mexico,Algeria,0.0
14539,2022,Mexico,Bermuda,1.0
14540,2022,Mexico,Bosnia and Herzegovina,1.0
14541,2022,Mexico,Canada,1.0
14542,2022,Mexico,Chile,0.3333333333333333
14543,2022,Mexico,Colombia,0.0
14544,2022,Mexico,Costa Rica,0.3333333333333333
14545,2022,Mexico,Croatia,0.0
14546,2022,Mexico,Cuba,1.0
14547,2022,Mexico,Ecuador,0.3333333333333333
14548,2022,Mexico,El Salvador,1.0
14549,2022,Mexico,Guatemala,0.0
14550,2022,Mexico,Honduras,0.5
14551,2022,Mexico,Iceland,1.0
14552,2022,Mexico,Iraq,1.0
14553,2022,Mexico,Nigeria,1.0
14554,2022,Mexico,Panama,1.0
14555,2022,Mexico,Paraguay,0.0
14556,2022,Mexico,Peru,1.0
14557,2022,Mexico,Poland,0.0
14558,2022,Mexico,Scotland,1.0
14559,2022,Mexico,South Korea,1.0
14560,2022,Mexico,Suriname,1.0
14561,2022,Mexico,Sweden,0.0
14562,2022,Mexico,Trinidad and Tobago,0.5
14563,2022,Mexico,Uruguay,0.0
14564,2022,Mexico,Venezuela,1.0
14565,2022,Mexico,Wales,0.0
14566,2022,Moldova,Albania,0.0
14567,2022,Moldova,Andorra,1.0
14568,2022,Moldova,Azerbaijan,0.5
14569,2022,Moldova,Belarus,0.0
14570,2022,Moldova,France,0.0
14571,2022,Moldova,Greece,0.0
14572,2022,Moldova,Iceland,0.0
14573,2022,Moldova,Ivory Coast,0.0
14574,2022,Moldova,Kazakhstan,0.0
14575,2022,Moldova,Kosovo,0.0
14576,2022,Moldova,Latvia,0.0
14577,2022,Moldova,Liechtenstein,1.0
14578,2022,Moldova,Luxembourg,0.0
14579,2022,Moldova,Romania,0.0
14580,2022,Moldova,Russia,0.0
14581,2022,Moldova,San Marino,1.0
14582,2022,Moldova,Slovenia,0.0
14583,2022,Moldova,South Korea,0.0
14584,2022,Moldova,Sweden,0.0
14585,2022,Moldova,Turkey,0.0
14586,2022,Moldova,Uganda,0.0
14587,2022,Mongolia,Guam,0.0
14588,2022,Mongolia,Hong Kong,0.0
14589,2022,Mongolia,Macau,1.0
14590,2022,Mongolia,Mauritius,0.0
14591,2022,Mongolia,Northern Mariana Islands,1.0
14592,2022,Mongolia,Palestine,0.0
14593,2022,Mongolia,Philippines,0.0
14594,2022,Mongolia,Yemen,1.0
14595,2022,Montenegro,Azerbaijan,1.0
14596,2022,Montenegro,Belarus,1.0
14597,2022,Montenegro,Bosnia and Herzegovina,0.0
14598,2022,Montenegro,Bulgaria,0.0
14599,2022,Montenegro,Cyprus,1.0
14600,2022,Montenegro,Czech Republic,0.0
14601,2022,Montenegro,England,0.0
14602,2022,Montenegro,Finland,0.0
14603,2022,Montenegro,Greece,1.0
14604,2022,Montenegro,Hungary,1.0
14605,2022,Montenegro,Israel,0.0
14606,2022,Montenegro,Kazakhstan,0.0
14607,2022,Montenegro,Kosovo,0.0
14608,2022,Montenegro,Latvia,0.0
14609,2022,Montenegro,Lithuania,1.0
14610,2022,Montenegro,Luxembourg,0.0
14611,2022,Montenegro,Romania,0.5
14612,2022,Montenegro,Serbia,0.0
14613,2022,Montenegro,Slovakia,0.0
14614,2022,Montenegro,Slovenia,0.0
14615,2022,Montenegro,Turkey,0.0
14616,2022,Montserrat,Belize,1.0
14617,2022,Montserrat,Bermuda,1.0
14618,2022,Montserrat,Dominican Republic,1.0
14619,2022,Montserrat,El Salvador,0.0
14620,2022,Montserrat,Guyana,0.0
14621,2022,Montserrat,Saint Lucia,0.0
14622,2022,Morocco,Argentina,0.0
14623,2022,Morocco,Benin,0.0
14624,2022,Morocco,Burkina Faso,0.5
14625,2022,Morocco,Burundi,1.0
14626,2022,Morocco,Cameroon,1.0
14627,2022,Morocco,Central African Republic,1.0
14628,2022,Morocco,Chile,1.0
14629,2022,Morocco,Comoros,1.0
14630,2022,Morocco,Croatia,0.0
14631,2022,Morocco,DR Congo,0.0
14632,2022,Morocco,Gabon,0.0
14633,2022,Morocco,Gambia,0.0
14634,2022,Morocco,Georgia,1.0
14635,2022,Morocco,Ghana,1.0
14636,2022,Morocco,Ivory Coast,1.0
14637,2022,Morocco,Liberia,1.0
14638,2022,Morocco,Libya,0.0
14639,2022,Morocco,Malawi,1.0
14640,2022,Morocco,Mauritania,0.0
14641,2022,Morocco,Namibia,1.0
14642,2022,Morocco,Niger,1.0
14643,2022,Morocco,Portugal,1.0
14644,2022,Morocco,Senegal,1.0
14645,2022,Morocco,South Africa,1.0
14646,2022,Morocco,Spain,0.0
14647,2022,Morocco,Uzbekistan,1.0
14648,2022,Morocco,Zambia,0.0
14649,2022,Mozambique,Angola,0.0
14650,2022,Mozambique,Cameroon,0.0
14651,2022,Mozambique,Cape Verde,0.0
14652,2022,Mozambique,Eswatini,0.0
14653,2022,Mozambique,Guinea-Bissau,0.0
14654,2022,Mozambique,Lesotho,1.0
14655,2022,Mozambique,Malawi,0.5
14656,2022,Mozambique,Namibia,0.3333333333333333
14657,2022,Mozambique,Niger,0.0
14658,2022,Mozambique,Rwanda,0.5
14659,2022,Mozambique,Senegal,0.0
14660,2022,Mozambique,Seychelles,1.0
14661,2022,Mozambique,Zambia,1.0
14662,2022,Mozambique,Zimbabwe,0.0
14663,2022,Myanmar,Bolivia,0.0
14664,2022,Myanmar,Cambodia,1.0
14665,2022,Myanmar,Indonesia,0.0
14666,2022,Myanmar,Laos,0.0
14667,2022,Myanmar,Macau,1.0
14668,2022,Myanmar,Malaysia,0.0
14669,2022,Myanmar,Philippines,0.0
14670,2022,Myanmar,Singapore,0.0
14671,2022,Myanmar,Taiwan,0.0
14672,2022,Myanmar,Timor-Leste,1.0
14673,2022,Myanmar,Vietnam,0.0
14674,2022,Namibia,Burundi,0.0
14675,2022,Namibia,Chad,1.0
14676,2022,Namibia,Guinea,1.0
14677,2022,Namibia,Guinea-Bissau,0.0
14678,2022,Namibia,Ivory Coast,0.0
14679,2022,Namibia,Lesotho,1.0
14680,2022,Namibia,Malawi,0.0
14681,2022,Namibia,Mali,0.0
14682,2022,Namibia,Mozambique,1.0
14683,2022,Namibia,Seychelles,1.0
14684,2022,Namibia,Zambia,0.0
14685,2022,Namibia,Zimbabwe,1.0
14686,2022,Nepal,Bangladesh,0.6666666666666666
14687,2022,Nepal,Bhutan,1.0
14688,2022,Nepal,India,0.0
14689,2022,Nepal,Maldives,0.0
14690,2022,Nepal,Mauritius,1.0
14691,2022,Nepal,Oman,0.0
14692,2022,Nepal,Pakistan,0.5
14693,2022,Netherlands,Argentina,0.0
14694,2022,Netherlands,Austria,1.0
14695,2022,Netherlands,Belarus,1.0
14696,2022,Netherlands,Belgium,1.0
14697,2022,Netherlands,Bosnia and Herzegovina,1.0
14698,2022,Netherlands,Czech Republic,0.0
14699,2022,Netherlands,Denmark,1.0
14700,2022,Netherlands,Ecuador,0.0
14701,2022,Netherlands,England,0.0
14702,2022,Netherlands,Estonia,1.0
14703,2022,Netherlands,France,1.0
14704,2022,Netherlands,Georgia,1.0
14705,2022,Netherlands,Germany,0.3333333333333333
14706,2022,Netherlands,Italy,0.0
14707,2022,Netherlands,Mexico,0.0
14708,2022,Netherlands,North Macedonia,1.0
14709,2022,Netherlands,Northern Ireland,1.0
14710,2022,Netherlands,Peru,1.0
14711,2022,Netherlands,Poland,0.5
14712,2022,Netherlands,Qatar,1.0
14713,2022,Netherlands,Scotland,0.0
14714,2022,Netherlands,Spain,0.0
14715,2022,Netherlands,Ukraine,1.0
14716,2022,Netherlands,United States,1.0
14717,2022,Netherlands,Wales,1.0
14718,2022,New Caledonia,Fiji,1.0
14719,2022,New Caledonia,Tuvalu,1.0
14720,2022,New Zealand,Australia,0.0
14721,2022,New Zealand,Gambia,1.0
14722,2022,New Zealand,Oman,0.0
14723,2022,Nicaragua,Anguilla,1.0
14724,2022,Nicaragua,Bahamas,1.0
14725,2022,Nicaragua,Belize,0.5
14726,2022,Nicaragua,Cuba,0.42857142857142855
14727,2022,Nicaragua,Dominica,1.0
14728,2022,Nicaragua,El Salvador,1.0
14729,2022,Nicaragua,Guatemala,0.0
14730,2022,Nicaragua,Haiti,0.0
14731,2022,Nicaragua,Saint Vincent and the Grenadines,0.0
14732,2022,Nicaragua,Suriname,0.0
14733,2022,Nicaragua,Trinidad and Tobago,1.0
14734,2022,Niger,Central African Republic,0.0
14735,2022,Niger,Chad,1.0
14736,2022,Niger,Congo,0.0
14737,2022,Niger,Egypt,0.0
14738,2022,Niger,Ethiopia,1.0
14739,2022,Niger,Gabon,0.0
14740,2022,Niger,Gambia,0.0
14741,2022,Niger,Ivory Coast,0.0
14742,2022,Niger,Liberia,0.0
14743,2022,Niger,Libya,0.0
14744,2022,Niger,Madagascar,0.0
14745,2022,Niger,Sierra Leone,1.0
14746,2022,Niger,Sudan,1.0
14747,2022,Niger,Tanzania,0.0
14748,2022,Niger,Tunisia,0.0
14749,2022,Niger,Uganda,1.0
14750,2022,Niger,Zambia,0.0
14751,2022,Nigeria,Algeria,0.0
14752,2022,Nigeria,Benin,1.0
14753,2022,Nigeria,Burundi,1.0
14754,2022,Nigeria,Cameroon,0.5
14755,2022,Nigeria,DR Congo,0.0
14756,2022,Nigeria,Egypt,1.0
14757,2022,Nigeria,Guinea,1.0
14758,2022,Nigeria,Lesotho,1.0
14759,2022,Nigeria,Libya,1.0
14760,2022,Nigeria,Seychelles,1.0
14761,2022,Nigeria,Sierra Leone,0.5
14762,2022,Nigeria,South Africa,1.0
14763,2022,Nigeria,Sudan,1.0
14764,2022,Nigeria,Tunisia,0.0
14765,2022,Nigeria,Uganda,0.0
14766,2022,Nigeria,Zimbabwe,0.0
14767,2022,North Korea,Hong Kong,1.0
14768,2022,North Korea,Mongolia,1.0
14769,2022,North Korea,Qatar,0.0
14770,2022,North Macedonia,Armenia,1.0
14771,2022,North Macedonia,Austria,0.0
14772,2022,North Macedonia,Azerbaijan,0.0
14773,2022,North Macedonia,Bulgaria,0.0
14774,2022,North Macedonia,Estonia,1.0
14775,2022,North Macedonia,Finland,0.0
14776,2022,North Macedonia,Georgia,0.0
14777,2022,North Macedonia,Gibraltar,1.0
14778,2022,North Macedonia,Israel,1.0
14779,2022,North Macedonia,Kazakhstan,1.0
14780,2022,North Macedonia,Kosovo,1.0
14781,2022,North Macedonia,Latvia,1.0
14782,2022,North Macedonia,Liechtenstein,1.0
14783,2022,North Macedonia,Poland,0.0
14784,2022,North Macedonia,Slovenia,0.5
14785,2022,Northern Ireland,Austria,0.0
14786,2022,Northern Ireland,Belarus,1.0
14787,2022,Northern Ireland,Bosnia and Herzegovina,0.0
14788,2022,Northern Ireland,Cyprus,0.0
14789,2022,Northern Ireland,Estonia,1.0
14790,2022,Northern Ireland,Germany,0.0
14791,2022,Northern Ireland,Greece,0.0
14792,2022,Northern Ireland,Hungary,0.0
14793,2022,Northern Ireland,Israel,1.0
14794,2022,Northern Ireland,Kosovo,1.0
14795,2022,Northern Ireland,Luxembourg,1.0
14796,2022,Northern Ireland,Netherlands,0.0
14797,2022,Northern Ireland,Norway,0.0
14798,2022,Northern Ireland,Romania,0.0
14799,2022,Northern Ireland,Slovakia,0.0
14800,2022,Northern Ireland,South Korea,1.0
14801,2022,Northern Ireland,United States,0.0
14802,2022,Northern Mariana Islands,Macau,0.0
14803,2022,Norway,Armenia,1.0
14804,2022,Norway,Australia,1.0
14805,2022,Norway,Austria,0.0
14806,2022,Norway,Bulgaria,1.0
14807,2022,Norway,Cyprus,1.0
14808,2022,Norway,Faroe Islands,1.0
14809,2022,Norway,Finland,0.0
14810,2022,Norway,Greece,0.0
14811,2022,Norway,Luxembourg,1.0
14812,2022,Norway,Malta,1.0
14813,2022,Norway,Northern Ireland,1.0
14814,2022,Norway,Panama,1.0
14815,2022,Norway,Romania,0.5
14816,2022,Norway,Serbia,0.0
14817,2022,Norway,Slovakia,1.0
14818,2022,Norway,Slovenia,0.5
14819,2022,Norway,Spain,0.0
14820,2022,Norway,Sweden,0.5
14821,2022,Oman,Bahrain,1.0
14822,2022,Oman,Belarus,1.0
14823,2022,Oman,Ecuador,0.0
14824,2022,Oman,Germany,0.0
14825,2022,Oman,Japan,0.0
14826,2022,Oman,Jordan,0.0
14827,2022,Oman,Lebanon,1.0
14828,2022,Oman,Palestine,1.0
14829,2022,Oman,Philippines,0.0
14830,2022,Oman,Singapore,0.0
14831,2022,Oman,Syria,0.6666666666666666
14832,2022,Oman,Tajikistan,1.0
14833,2022,Oman,Thailand,1.0
14834,2022,Oman,Turkmenistan,1.0
14835,2022,Padania,Székely Land,1.0
14836,2022,Padania,Sápmi,1.0
14837,2022,Padania,Western Armenia,0.0
14838,2022,Pakistan,Bhutan,1.0
14839,2022,Palestine,Australia,0.0
14840,2022,Palestine,Iran,0.0
14841,2022,Palestine,Iraq,0.0
14842,2022,Palestine,Jordan,0.0
14843,2022,Palestine,Pakistan,1.0
14844,2022,Palestine,Philippines,1.0
14845,2022,Palestine,Syria,1.0
14846,2022,Panama,Basque Country,0.0
14847,2022,Panama,Bermuda,0.0
14848,2022,Panama,Costa Rica,1.0
14849,2022,Panama,Ecuador,0.0
14850,2022,Panama,Grenada,1.0
14851,2022,Panama,Honduras,0.0
14852,2022,Panama,Martinique,1.0
14853,2022,Panama,Mexico,0.0
14854,2022,Panama,Northern Ireland,0.0
14855,2022,Panama,Serbia,0.0
14856,2022,Panama,Trinidad and Tobago,1.0
14857,2022,Panama,Venezuela,0.0
14858,2022,Papua New Guinea,Fiji,0.0
14859,2022,Papua New Guinea,Tonga,1.0
14860,2022,Papua New Guinea,Vanuatu,1.0
14861,2022,Paraguay,Bolivia,1.0
14862,2022,Paraguay,Guatemala,1.0
14863,2022,Paraguay,Honduras,0.0
14864,2022,Paraguay,Mexico,0.0
14865,2022,Paraguay,Morocco,0.0
14866,2022,Paraguay,Qatar,0.0
14867,2022,Paraguay,United Arab Emirates,1.0
14868,2022,Parishes of Jersey,Yorkshire,1.0
14869,2022,Peru,Bolivia,1.0
14870,2022,Peru,Chile,1.0
14871,2022,Peru,Colombia,0.0
14872,2022,Peru,Costa Rica,0.5
14873,2022,Peru,Croatia,1.0
14874,2022,Peru,Ecuador,0.0
14875,2022,Peru,El Salvador,0.5
14876,2022,Peru,Iceland,1.0
14877,2022,Peru,Jamaica,1.0
14878,2022,Peru,New Zealand,1.0
14879,2022,Peru,Panama,0.0
14880,2022,Peru,Paraguay,0.6666666666666666
14881,2022,Peru,Scotland,1.0
14882,2022,Peru,Uruguay,0.0
14883,2022,Philippines,Brunei,1.0
14884,2022,Philippines,China PR,0.0
14885,2022,Philippines,Fiji,1.0
14886,2022,Philippines,Singapore,1.0
14887,2022,Philippines,Tajikistan,1.0
14888,2022,Philippines,Thailand,0.0
14889,2022,Philippines,Vietnam,0.0
14890,2022,Philippines,Yemen,0.0
14891,2022,Poland,Argentina,0.0
14892,2022,Poland,Austria,0.0
14893,2022,Poland,Belgium,0.0
14894,2022,Poland,Bosnia and Herzegovina,1.0
14895,2022,Poland,Chile,0.5
14896,2022,Poland,Czech Republic,0.0
14897,2022,Poland,Finland,1.0
14898,2022,Poland,Iceland,0.0
14899,2022,Poland,Israel,1.0
14900,2022,Poland,Italy,0.0
14901,2022,Poland,Latvia,1.0
14902,2022,Poland,Lithuania,1.0
14903,2022,Poland,Netherlands,0.0
14904,2022,Poland,Nigeria,0.0
14905,2022,Poland,North Macedonia,1.0
14906,2022,Poland,Portugal,0.0
14907,2022,Poland,Republic of Ireland,0.0
14908,2022,Poland,Russia,0.0
14909,2022,Poland,Saudi Arabia,1.0
14910,2022,Poland,Slovakia,0.0
14911,2022,Poland,Slovenia,1.0
14912,2022,Poland,South Korea,1.0
14913,2022,Poland,Ukraine,1.0
14914,2022,Poland,Wales,1.0
14915,2022,Portugal,Algeria,1.0
14916,2022,Portugal,Andorra,1.0
14917,2022,Portugal,Croatia,0.5
14918,2022,Portugal,Czech Republic,1.0
14919,2022,Portugal,Egypt,1.0
14920,2022,Portugal,France,0.0
14921,2022,Portugal,Ghana,1.0
14922,2022,Portugal,Israel,1.0
14923,2022,Portugal,Italy,1.0
14924,2022,Portugal,Lithuania,1.0
14925,2022,Portugal,Luxembourg,1.0
14926,2022,Portugal,Netherlands,0.5
14927,2022,Portugal,Nigeria,1.0
14928,2022,Portugal,Poland,0.0
14929,2022,Portugal,Qatar,1.0
14930,2022,Portugal,Serbia,0.0
14931,2022,Portugal,Spain,0.0
14932,2022,Portugal,Sweden,1.0
14933,2022,Portugal,Switzerland,1.0
14934,2022,Portugal,Tunisia,0.0
14935,2022,Portugal,Ukraine,0.0
14936,2022,Portugal,Uruguay,1.0
14937,2022,Puerto Rico,Anguilla,1.0
14938,2022,Puerto Rico,British Virgin Islands,1.0
14939,2022,Puerto Rico,Grenada,0.0
14940,2022,Puerto Rico,Guatemala,0.0
14941,2022,Puerto Rico,Martinique,0.0
14942,2022,Qatar,Algeria,0.0
14943,2022,Qatar,Argentina,0.0
14944,2022,Qatar,Azerbaijan,1.0
